S.No,Course Name,Slot Name,Units,Type,Instructor,Instructor Email,Lecture Time,Tutorial Time,Practical Time,Vacancy,Current Strength,Course Code
324,Urban Water Infrastructure,AD,3.0-0.0-0.0,,MANNAT GERA,shayak59@civil.iitd.ac.in,TF 15:30-17:00,,,50,34,CVL834
325,Structural Safety and Reliability,F,3.0-0.0-0.0,,MISHTI GODA,sara09@civil.iitd.ac.in,TThF 11:00-12:00,,,40,13,CVL857
326,INTRODUCTION TO CIVIL ENGG.,P,0.0-0.0-2.0,,DRISHYA SASTRY,kimaya94@civil.iitd.ac.in,,,,120,3,CVN101
327,ENGINEERING GEOLOGY LABORATORY,P,0.0-0.0-2.0,,VRITIKA JANI,arnav08@civil.iitd.ac.in,,,,0,0,CVP121
328,STRUCTURAL ANALYSIS LABORATORY,P,0.0-0.0-2.0,,MISHTI GODA,sara09@civil.iitd.ac.in,,,,0,0,CVP242
329,STRUCT. & MAT. (CONCRETE) LAB,P,0.0-0.0-3.0,,MISHTI GODA,sara09@civil.iitd.ac.in,,,,250,199,CVP243
330,TRANSPORTATION ENGG. LABORATOR,P,0.0-0.0-2.0,,ISHITA MANGAL,qamble@civil.iitd.ac.in,,,,0,0,CVP261
331,STRUCTURAL DESIGN & DETAILING,P,0.0-0.0-3.0,,PIHU BASAK,kalitaemir@civil.iitd.ac.in,,,,120,89,CVP441
332,SOIL ENGINEERING LAB,P,0.0-0.0-6.0,,CHARVI THAKKAR,kalaaaryahi@civil.iitd.ac.in,,,,0,0,CVP700
333,ROCK MECHANICS LABORATORY 1,P,0.0-0.0-6.0,,CHIRAG WABLE,catwal@civil.iitd.ac.in,,,,0,0,CVP710
334,STRUCTURAL ENGINEERING LAB,P,0.0-0.0-6.0,,BIJU KAUL,rupadhyay@civil.iitd.ac.in,,,,70,14,CVP756
335,CONSTRUCTION TECHNOLOGY LABORA,P,0.0-0.0-3.0,,AARUSH BUCH,chandranseher@civil.iitd.ac.in,,,,0,0,CVP771
336,COMPUTATIONAL LABORATORY,P,0.0-0.0-3.0,,KABIR CHAUDRY,shanayaganesh@civil.iitd.ac.in,,,,100,105,CVP772
337,DESIGN PROJECT,X,0.0-0.0-4.0,,SAIRA TATA,zarasoman@cse.iitd.ac.in,,,,30,6,COD300
338,MINI PROJECT,P,0.0-0.0-6.0,,SAIRA TATA,zarasoman@cse.iitd.ac.in,,,,120,50,COD310
339,B.TECH PROJECT PART 1,P,0.0-0.0-12.0,,SAIRA TATA,zarasoman@cse.iitd.ac.in,,,,120,83,COD492
340,B.TECH PROJECT PART 2,P,0.0-0.0-16.0,,SAIRA TATA,zarasoman@cse.iitd.ac.in,,,,120,0,COD494
341,MINOR PROJECT,P,0.0-0.0-6.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,,,,120,9,COD891
342,M.TECH PROJECT PARTI,P,0.0-0.0-14.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,,,,120,36,COD892
343,M.TECH PROJECT PARTII,P,0.0-0.0-28.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,,,,120,11,COD893
344,MSR PROJECT,P,0.0-0.0-72.0,,SAMARTH KHURANA,kimayakibe@cse.iitd.ac.in,,,,60,10,COD895
345,INTRO. TO COMPUTER SCIENCE,B,3.0-0.0-2.0,,SAMIHA KAUR,randhawastuvan@cse.iitd.ac.in,MTh 09:30-11:00,,,800,38,COL100
346,DATA STRUCTURES AND ALGORITHMS,F,3.0-0.0-4.0,,VEDIKA JANI,hayreanya@cse.iitd.ac.in,TThF 11:00-12:00,,,405,477,COL106
347,DISCRETE MATHEMATICAL STRUCTUR,B,3.0-1.0-0.0,,BIJU RANGANATHAN,kapoorayesha@cse.iitd.ac.in,MTh 09:30-11:00,,,137,160,COL202
348,DIGITAL LOGIC & SYSTEM DESIGN,E,3.0-0.0-0.0,,SUMER BERA,vbarad@cse.iitd.ac.in,TWF 10:00-11:00,,,150,191,COL215L
349,PRINCIPLES OF ARTIFICIAL INT.,F,3.0-0.0-2.0,,TARAN DUTT,elakshisetty@cse.iitd.ac.in,TThF 11:00-12:00,,,120,159,COL333
350,COMPUTER NETWORKS,D,3.0-0.0-2.0,,SEHER SARMA,aniruddh61@cse.iitd.ac.in,TWF 09:00-10:00,,,150,155,COL334
351,MACHINE LEARNING,J,3.0-0.0-2.0,,ONKAR SAGAR,rborde@cse.iitd.ac.in,MTF 12:00-13:00,,,100,119,COL341
352,ANALYSIS & DESIGN OF ALGORITHMS,E,3.0-1.0-0.0,,PRANAY LAL,amiradalal@cse.iitd.ac.in,TWF 10:00-11:00,MTThF 13:00-14:00,,150,137,COL351
353,ARTIFICIAL INTELLIGENCE,F,3.0-0.0-2.0,,TARAN DUTT,elakshisetty@cse.iitd.ac.in,TThF 11:00-12:00,,,5,4,COL671
354,COMPUTER NETWORKS,D,3.0-0.0-2.0,,SEHER SARMA,aniruddh61@cse.iitd.ac.in,TWF 09:00-10:00,,,120,32,COL672
355,ADVANCED DATA STRUCTURES,A,3.0-0.0-2.0,,SUMER SAMPATH,nakulhayre@cse.iitd.ernet.in,MTh 08:00-09:30,,,120,62,COL702
356,LOGIC FOR COMPUTER SCIENCE,B,3.0-0.0-2.0,,VIDUR CHAUHAN,baladhanush@cse.iitd.ac.in,MTh 09:30-11:00,,,120,52,COL703
357,ARCH. OF HIGH PERF. COMPUTERS,D,3.0-0.0-2.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,TWF 09:00-10:00,,,120,6,COL718
358,SYNTHESIS OF DIGITAL SYSTEMS,D,3.0-0.0-2.0,,GOKUL WABLE,tdhaliwal@cse.iitd.ac.in,TWF 09:00-10:00,,,50,19,COL719
359,PARALLEL PROGRAMMING,AB,3.0-0.0-2.0,,ARMAAN GULATI,priyanshmaster@cse.iitd.ac.in,MTh 15:30-17:00,,,75,10,COL730
360,COMPLEXITY THEORY,AD,3.0-0.0-0.0,,KHUSHI CHAUHAN,nitarakhalsa@cse.iitd.ac.in,TF 15:30-17:00,,,50,21,COL753
361,APPROXIMATION ALGORITHMS,H,3.0-0.0-0.0,,TAIMUR DHINGRA,taramann@cse.iitd.ac.in,"MW 11:00-12:00 ,Th 12:00-13:00",,,50,23,COL754
362,CRYPTOGRAPHY & COMPUTER SEC.,D,3.0-0.0-0.0,,DHARMAJAN DANI,jdugal@cse.iitd.ac.in,TWF 09:00-10:00,,,75,68,COL759
363,DATA MINING,AD,3.0-0.0-2.0,,ARNAV GOYAL,tejassaxena@cse.iitd.ac.in,TF 15:30-17:00,,,80,82,COL761
364,Information Retrieval and Web Search,AA,3.0-0.0-2.0,,SAMARTH KHURANA,kimayakibe@cse.iitd.ac.in,MTh 14:00-15:30,,,100,93,COL764
365,INTRO. TO LOGIC & FUNCT. PROG.,B,3.0-0.0-2.0,,PIHU BISWAS,kulkarnidrishya@cse.iitd.ac.in,MTh 09:30-11:00,,,75,54,COL765
366,NATURAL LANGUAGE PROCESSING,AC,3.0-0.0-2.0,,ROHAN ZACHARIA,jivin80@cse.iitd.ac.in,TF 14:00-15:30,,,6,46,COL772
367,MACHINE LEARNING,C,3.0-0.0-2.0,,EHSAAN SATHE,goyalarnav@cse.iitd.ac.in,TWF 08:00-09:00,,,75,121,COL774
368,COMPUTER VISION,J,3.0-0.0-2.0,,SAIRA TATA,zarasoman@cse.iitd.ac.in,MTF 12:00-13:00,,,75,69,COL780
369,ADV. TOPICS IN EMBEDDED COMP.,H,3.0-0.0-0.0,,ADVIKA RANGANATHAN,lchaudhari@cse.iitd.ac.in,M 11:00-12:00,,,75,8,COL788
370,SPL. TOPICS IN OPERATING SYS.,AB,3.0-0.0-0.0,,SAMAR DAVE,edwindhanuk@cse.iitd.ac.in,MTh 15:30-17:00,,,50,10,COL851
371,ADVANCED COMPUTER GRAPHICS,E,3.0-0.0-2.0,,INDRANS KANT,tellajayant@cse.iitd.ac.in,TWF 10:00-11:00,,,50,2,COL859
372,SPL. TOPICS IN PARALLEL COMP.,J,3.0-0.0-0.0,,YUVAAN DUA,suhana23@cse.iitd.ac.in,MTF 12:00-13:00,,,50,13,COL860
373,SPL. TOPICS IN THEO. COMP. SC.,AA,3.0-0.0-0.0,,MYRA KADAKIA,lavanyasamra@cse.iitd.ac.in,MTh 14:00-15:30,,,75,17,COL863
374,Special Topics in Compilers and Language Implementation,A,3.0-0.0-0.0,,FARHAN BANDI,aptevihaan@cse.iitd.ac.in,MTh 08:00-09:30,,,40,7,COL874
375,INTRODUCTION TO COMP.SC. & ENG,X,0.0-0.0-2.0,,JHANVI SANT,bhamini44@cse.iitd.ac.in,,,,120,165,CON101
376,Teaching Practicum in Computer Science and Engineering,X,0.0-0.0-8.0,,MYRA KADAKIA,lavanyasamra@cse.iitd.ac.in,,,,200,162,CON800
377,Research Practicum in Computer Science and Engineering,X,1.0-0.0-8.0,,MYRA KADAKIA,lavanyasamra@cse.iitd.ac.in,,,,100,4,CON801
378,SOFTWARE SYSTEMS LABORATORY,P,0.0-0.0-6.0,,ADVIKA RANGANATHAN,lchaudhari@cse.iitd.ac.in,,,,120,40,COP701
379,SEMINAR COURSE - I,P,0.0-0.0-2.0,,JAYESH GOKHALE,tvarkey@cse.iitd.ac.in,,,,40,31,COQ301
380,SEMINAR COURSE - II,P,0.0-0.0-2.0,,YUVAAN DUA,suhana23@cse.iitd.ac.in,,,,40,40,COQ302
381,SEMINAR COURSE - III,P,0.0-0.0-2.0,,KHUSHI CHAUHAN,nitarakhalsa@cse.iitd.ac.in,,,,40,30,COQ303
382,SEMINAR COURSE - IV,P,0.0-0.0-2.0,,SAMAR DAVE,edwindhanuk@cse.iitd.ac.in,,,,40,30,COQ304
383,INDEPENDENT STUDY (CS),P,0.0-3.0-0.0,,SAIRA TATA,zarasoman@cse.iitd.ac.in,,,,30,10,COS310
384,INDEPENDENT STUDY,P,0.0-3.0-0.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,,,,30,2,COS799
385,SPECIAL MODULE IN PARALLEL CO.,X,1.0-0.0-0.0,,ONKAR SAGAR,rborde@cse.iitd.ac.in,,,,60,7,COV880
386,Data Structures and Algorithms Lab,P,0.0-0.0-2.0,,DHARMAJAN DANI,jdugal@cse.iitd.ac.in,,,,20,9,JCP781
387,DESIGN PROJECT -2,P,0.0-0.0-12.0,,EVA RAJA,yasminkrishna@design.iitd.ac.in,,,,25,13,DSD891
388,FRAMEWORK OF DESIGN,A,2.0-0.0-0.0,,ANVI BARIA,sumerbrar@design.iitd.ac.in,MTh 08:00-09:30,,,40,26,DSL710
389,FORM AND AESTHETICS,AD,2.0-0.0-2.0,,NISHITH DARA,alishasubramanian@design.iitd.ac.in,TF 15:30-17:00,,,40,38,DSL751
390,DESIGN FOR USABILITY,P,2.0-0.0-2.0,,NEHMAT MAMMEN,abramsubramaniam@design.iitd.ac.in,,,,40,25,DSL782
391,SPECIAL TOPICS IN DESIGN 2,P,3.0-0.0-0.0,,URVI DUA,onkar15@design.iitd.ac.in,,,,20,12,DSL820
392,DESIGN AND INNOVATION METHODS,AA,1.0-0.0-4.0,,PRANAY SATHE,gokulramanathan@design.iitd.ac.in,MTh 14:00-15:30,,,40,41,DSP721
393,APPLIED ERGONOMICS,AB,1.0-0.0-2.0,,INDRANIL JAGGI,faiyazrajagopalan@design.iitd.ac.in,MTh 15:30-17:00,,,40,35,DSP722
394,COMMUNI. & PRESENTATION SKILLS,H,1.0-0.0-4.0,,SAMARTH DEEP,duttsaksham@design.iitd.ac.in,"MW 11:00-12:00 ,Th 12:00-13:00",,,40,25,DSP731
395,SUMMER INTERNSHIP,P,0.0-0.0-4.0,,HAZEL CHEEMA,danipari@design.iitd.ac.in,,,,25,13,DSR801
396,MEDIA STUDIES,P,2.0-0.0-2.0,,REYANSH KUNDA,eva74@design.iitd.ac.in,,,,20,10,DSR812
397,DESIGN FOR USER EXPERIENCE,AC,3.0-0.0-0.0,,NEHMAT MAMMEN,abramsubramaniam@design.iitd.ac.in,TF 14:00-15:30,,,40,37,DSR832
398,DOCTORAL THESIS,P,0.0-0.0-0.0,,ALIA GOPAL,balakeya@cc.iitd.ernet.in,,,,5000,3546,DTD899
399,B.TECH. PROJECT - I,P,0.0-0.0-6.0,,SAHIL TARA,nehmatsolanki@ee.iitd.ac.in,,,,140,90,ELD411
400,B.TECH. PROJECT - I,P,0.0-0.0-6.0,,SAHIL TARA,nehmatsolanki@ee.iitd.ac.in,,,,50,48,ELD431
401,MAJOR PROJECT PART I,P,0.0-0.0-12.0,,ZOYA VIG,edass@ee.iitd.ac.in,,,,50,7,ELD801
402,MAJOR PROJECT PART II,P,0.0-0.0-24.0,,ZOYA VIG,edass@ee.iitd.ac.in,,,,50,0,ELD802
403,MAJOR PROJECT PART-I (COMMUNIC,P,0.0-0.0-12.0,,MEHUL KASHYAP,anahitarattan@ee.iitd.ac.in,,,,50,9,ELD811
404,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,MEHUL KASHYAP,anahitarattan@ee.iitd.ac.in,,,,50,0,ELD812
405,MAJOR PROJECT PART-I (INTEGRAT,P,0.0-0.0-12.0,,ANAY YADAV,mishasarkar@ee.iitd.ac.in,,,,50,3,ELD831
406,MAJOR PROJECT PART-I,P,0.0-0.0-12.0,,STUVAN SARAF,bhardwajrati@ee.iitd.ac.in,,,,50,10,ELD851
407,MAJOR PROJECT PART-I,P,0.0-0.0-12.0,,SARA CHAD,eshani24@ee.iitd.ac.in,,,,50,12,ELD871
408,MAJOR PROJECT PART-II,X,0.0-0.0-24.0,,SARA CHAD,eshani24@ee.iitd.ac.in,,,,30,3,ELD872
409,MAJOR PROJECT PART-I,P,0.0-0.0-12.0,,PRERAK BUTALA,walirati@ee.iitd.ac.in,,,,50,11,ELD880
410,MAJOR PROJECT PART II,P,0.0-0.0-24.0,,PRERAK BUTALA,walirati@ee.iitd.ac.in,,,,50,0,ELD881
411,MS RESEARCH PROJECT,P,0.0-0.0-72.0,,SEHER SACHDEVA,neelofar47@ee.iitd.ac.in,,,,50,43,ELD895
412,DIGITAL ELECTRONICS,A,3.0-0.0-0.0,,ANAY YADAV,mishasarkar@ee.iitd.ac.in,MTh 08:00-09:30,,,0,101,ELL201L
413,CIRCUIT THEORY,B,3.0-1.0-0.0,,ESHANI BALAN,jhayer@ee.iitd.ac.in,MTh 09:30-11:00,,,200,199,ELL202
414,ELECTROMECHANICS,E,3.0-1.0-0.0,,HRISHITA DUGAR,wasontaimur@ee.iitd.ac.in,TWF 10:00-11:00,MTThF 13:00-14:00,,200,204,ELL203
415,SIGNALS AND SYSTEMS,D,3.0-1.0-0.0,,RASHA CHEEMA,dbahri@ee.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,250,253,ELL205
416,PHYSICAL ELECTRONICS,A,3.0-0.0-0.0,,RANBIR RAVAL,elakshisangha@ee.iitd.ac.in,MTh 08:00-09:30,,,0,84,ELL211
417,POWER ELECTRONICS,B,3.0-0.0-0.0,,ISHAAN DUTTA,jhanvi83@ee.iitd.ac.in,MTh 09:30-11:00,,,200,174,ELL302
418,ANALOG ELECTRONIC CIRCUITS,F,3.0-1.0-3.0,,VARDANIYA AHLUWALIA,bhavinbakshi@ee.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,200,191,ELL304
419,COMPUTER ARCHITECTURE,E,3.0-0.0-0.0,,PRERAK BUTALA,walirati@ee.iitd.ac.in,TWF 10:00-11:00,,,300,299,ELL305
420,COMMUNICATION ENGINEERING,D,3.0-1.0-0.0,,SHLOK WABLE,shamikchana@ee.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,140,141,ELL311
421,ANTENNAS AND PROPAGATION,F,3.0-0.0-0.0,,ARNAV KORPAL,majumdarhrishita@care.iitd.ac.in,TThF 11:00-12:00,,,100,0,ELL313
422,DIGITAL HARDWARE DESIGN,H,3.0-0.0-0.0,,RANBIR RAVAL,elakshisangha@ee.iitd.ac.in,M 11:00-12:00,,,250,38,ELL318
423,MULTIVARIABLE CONTROL,B,3.0-0.0-0.0,,LAKSHAY LALLA,kapte@ee.iitd.ac.in,M 11:00-12:00,,,60,36,ELL333
424,POWER ENGINEERING-II,D,3.0-0.0-0.0,,SARA CHAD,eshani24@ee.iitd.ac.in,TWF 09:00-10:00,,,90,50,ELL363
425,COMPUTER COMMUNICATION,K,3.0-0.0-0.0,,ALISHA UPPAL,anya84@ee.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,100,26,ELL402
426,MACHINE INTELLIGENCE & LEARNING,J,3.0-0.0-2.0,,DHANUK DOCTOR,srinivasanstuvan@ee.iitd.ac.in,MTF 12:00-13:00,,,0,117,ELL409
427,SPECIAL TOPICS IN COGNITIVE & INTELLIGENT SYSTEMS,B,3.0-0.0-0.0,,RATI KASHYAP,ojas68@ee.iitd.ac.in,MTh 09:30-11:00,,,50,3,ELL457
428,LINEAR SYSTEMS THEORY,AD,3.0-0.0-0.0,,ZOYA VIG,edass@ee.iitd.ac.in,TF 15:30-17:00,,,100,33,ELL700
429,MATHEMATICAL METHODS IN CONTRO,M,3.0-0.0-0.0,,SEHER SACHDEVA,neelofar47@ee.iitd.ac.in,MTh 17:00-18:30,,,60,16,ELL701
430,NONLINEAR SYSTEMS,H,3.0-0.0-0.0,,ONKAR ACHARYA,cwagle@ee.iitd.ac.in,"MW 11:00-12:00 ,Th 12:00-13:00",,,100,16,ELL702
431,Optimization for Electrical Engineers,A,3.0-0.0-0.0,,ONKAR ACHARYA,cwagle@ee.iitd.ac.in,MTh 08:00-09:30,,,60,50,ELL706
432,CODING THEORY,E,3.0-0.0-0.0,,MEHUL KASHYAP,anahitarattan@ee.iitd.ac.in,TWF 10:00-11:00,,,100,10,ELL710
433,SIGNAL THEORY,A,3.0-0.0-0.0,,KEYA REDDY,arorasahil@ee.iitd.ac.in,MTh 08:00-09:30,,,100,48,ELL711
434,DIGITAL COMMUNICATIONS,M,3.0-0.0-0.0,,RHEA BADAMI,raunak36@ee.iitd.ac.in,MTh 17:00-18:30,,,100,45,ELL712
435,MICROWAVE THEORY AND TECHNIQUE,B,3.0-0.0-0.0,,RATI KARI,ishitakade@ee.iitd.ac.in,MTh 09:30-11:00,,,60,17,ELL713
436,BASIC INFORMATION THEORY,E,3.0-0.0-0.0,,VIDUR SATHE,rashalata@ee.iitd.ac.in,TWF 10:00-11:00,,,50,12,ELL714
437,DIGITAL IMAGE PROCESSING,J,3.0-0.0-2.0,,SEHER APTE,nuppal@care.iitd.ernet.in,MTF 12:00-13:00,,,100,99,ELL715
438,TELECOMMUNICATION SWITCHING AN,X,3.0-0.0-0.0,,ALISHA UPPAL,anya84@ee.iitd.ac.in,,,,60,5,ELL716
439,DIGITAL COMMUNICATION & INFORM,F,3.0-0.0-0.0,,MEHUL KASHYAP,anahitarattan@ee.iitd.ac.in,TThF 11:00-12:00,,,50,33,ELL727
440,OPTOELECTRONIC INSTRUMENTATION,H,3.0-0.0-0.0,,JAYAN SEHGAL,reyansh34@ee.iitd.ac.in,M 11:00-12:00,,,50,26,ELL728
441,Stochastic Control and Reinforcement Learning,X,3.0-0.0-0.0,,SAHIL TARA,nehmatsolanki@ee.iitd.ac.in,,,,150,31,ELL729
442,MICRO AND NANOELECTRONICS,C,3.0-0.0-0.0,,GOKUL HEGDE,srinivasmadhup@ee.iitd.ac.in,TWF 08:00-09:00,,,75,32,ELL732
443,MOS VLSI DESIGN,E,3.0-0.0-0.0,,ZEESHAN DOCTOR,mwali@ee.iitd.ac.in,TWF 10:00-11:00,,,50,62,ELL734
444,ANALOG INTEGRATED CIRCUITS,B,3.0-0.0-0.0,,YASMIN CHAR,kotharidharmajan@ee.iitd.ac.in,MTh 09:30-11:00,,,100,61,ELL735
445,FLEXIBLE ELECTRONICS,AA,3.0-0.0-0.0,,HRIDAAN KAMDAR,singhmishti@ee.iitd.ac.in,MTh 14:00-15:30,,,50,3,ELL737
446,COMPACT MODELING OF SEMICONDUC,AC,3.0-0.0-0.0,,DHARMAJAN LOKE,danishaan@ee.iitd.ac.in,TF 14:00-15:30,,,50,13,ELL740
447,QUANTUM ELECTRONICS,F,3.0-0.0-0.0,,NIRVAAN DEY,neelofar82@care.iitd.ac.in,TThF 11:00-12:00,,,60,14,ELL745
448,MODELLING OF ELECTRICAL MACHIN,F,3.0-0.0-0.0,,LAVANYA TARA,tarabatra@ee.iitd.ac.in,TThF 11:00-12:00,,,50,23,ELL750
449,POWER ELECTRONIC CONVERTERS,AB,3.0-0.0-0.0,,ABRAM SAMRA,sacharnakul@ee.iitd.ac.in,MTh 15:30-17:00,,,75,38,ELL751
450,ELECTRIC VEHICLES,AD,3.0-0.0-0.0,,CHARVI RANGANATHAN,rati41@ee.iitd.ac.in,TF 15:30-17:00,,,50,48,ELL764
451,POWER SYSTEM ANALYSIS,A,3.0-0.0-0.0,,JAYAN SASTRY,sonikabir@ee.iitd.ac.in,MTh 08:00-09:30,,,50,25,ELL770
452,ADVANCED POWER SYSTEM PROTECTI,E,3.0-0.0-0.0,,MISHA SAMRA,mshenoy@ee.iitd.ac.in,TWF 10:00-11:00,,,50,40,ELL771
453,POWER SYSTEM DYNAMICS,F,3.0-0.0-0.0,,VIDUR SONI,ymand@ee.iitd.ac.in,TThF 11:00-12:00,,,50,23,ELL775
454,MATHEMATICAL FOUNDATIONS OF CO,B,3.0-0.0-0.0,,RATI KASHYAP,ojas68@ee.iitd.ac.in,MTh 09:30-11:00,,,50,41,ELL780
455,SOFTWARE FUNDAMENTALS FOR COMP,C,3.0-0.0-0.0,,JHANVI GROVER,ysalvi@ee.iitd.ac.in,TWF 08:00-09:00,,,50,39,ELL781
456,COMPUTER ARCHITECTURE,M,3.0-0.0-0.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,MTh 17:00-18:30,,,70,31,ELL782
457,INTRODUCTION TO MACHINE LEARNI,A,3.0-0.0-0.0,,LAKSHAY GARDE,suhanabalasubramanian@ee.iitd.ernet.in,MTh 08:00-09:30,,,60,86,ELL784
458,COMPUTER COMMUNICATION NETWORK,K,3.0-0.0-0.0,,ALISHA UPPAL,anya84@ee.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,50,26,ELL785
459,EMBEDDED SYSTEMS AND APPLICATI,AB,3.0-0.0-0.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,MTh 15:30-17:00,,,100,22,ELL787
460,ADAPTIVE AND LEARNING CONTROL,B,3.0-0.0-0.0,,RAGHAV SEM,bariavardaniya@ee.iitd.ac.in,MTh 09:30-11:00,,,60,9,ELL802
461,TELECOMMUNICATION TECHNOLOGIES,E,3.0-0.0-0.0,,DARSHIT BATRA,jbarman@ee.iitd.ac.in,TWF 10:00-11:00,,,60,20,ELL818
462,SELECTED TOPICS IN INFORMATION PROCESSING-I,X,3.0-0.0-0.0,,RASHA CHEEMA,dbahri@ee.iitd.ac.in,,,,50,12,ELL823
463,SELECTED TOPICS ININFORMATION PROCESSING - II,M,3.0-0.0-0.0,,HRIDAAN JHA,yuvraj-sahota@ee.iitd.ac.in,MTh 17:00-18:30,,,60,6,ELL824
464,SELECTED TOPICS IN IEC-I,X,3.0-0.0-0.0,,PARI VENKATESH,fatwal@ee.iitd.ac.in,,,,50,4,ELL832
465,SELECTED TOPICS IN IEC-II,X,3.0-0.0-0.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,50,5,ELL834
466,SELECTED TOPICS IN POWER ELECT,M,3.0-0.0-0.0,,ISHAAN DUTTA,jhanvi83@ee.iitd.ac.in,MTh 17:00-18:30,,,50,24,ELL857
467,SPECIAL TOPICS IN COMPUTERS 1,X,3.0-0.0-0.0,,JHANVI GROVER,ysalvi@ee.iitd.ac.in,,,,60,40,ELL880
468,COMPUTATIONAL NEUROSCIENCE,X,3.0-0.0-0.0,,PRERAK BUTALA,walirati@ee.iitd.ac.in,,,,60,37,ELL890
469,CYBER-PHYSICAL SYSTEMS,X,3.0-0.0-0.0,,LAKSHAY GARDE,suhanabalasubramanian@ee.iitd.ernet.in,,,,60,24,ELL893
470,INTRO. TO ELECTRICAL ENGG.,P,0.0-0.0-2.0,,HAZEL SARIN,abramgaba@ee.iitd.ac.in,,,,115,5,ELN101
471,INTRO. ELEC.ENGG. POWER & AUTO.,P,0.0-0.0-2.0,,ABRAM SAMRA,sacharnakul@ee.iitd.ac.in,,,,80,4,ELN111
472,DIGITAL ELECTRONICS LABORATORY,P,0.0-0.0-3.0,,ANAY YADAV,mishasarkar@ee.iitd.ac.in,,,,300,91,ELP201
473,ELECTROMAGNETICS LABORATORY,P,0.0-0.0-3.0,,ARNAV KORPAL,majumdarhrishita@care.iitd.ac.in,,,,200,184,ELP212
474,CONTROL ENGINEERING LABORATORY,P,0.0-0.0-3.0,,ZOYA VIG,edass@ee.iitd.ac.in,,,,200,171,ELP225
475,POWER ENGINEERING LABORATORY,P,0.0-0.0-3.0,,SARA CHAD,eshani24@ee.iitd.ac.in,,,,150,146,ELP303
476,COMMUNICATION ENGINEERING LAB.,P,0.0-0.0-2.0,,LAKSHAY GARDE,suhanabalasubramanian@ee.iitd.ernet.in,,,,100,91,ELP311
477,ELECTRIC DRIVES LABORATORY,P,0.0-0.0-3.0,,CHARVI RANGANATHAN,rati41@ee.iitd.ac.in,,,,60,48,ELP332
478,TELECOMMUNICATION SOFTWARE LAB,P,0.0-1.0-4.0,,ADVIKA RANGANATHAN,lchaudhari@cse.iitd.ac.in,,,,60,21,ELP718
479,MICROWAVE LABORATORY,P,0.0-1.0-4.0,,RANIA BORDE,mammengatik@care.iitd.ac.in,,,,70,12,ELP719
480,PHYSICAL DESIGN LABORATORY,P,0.0-0.0-6.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,20,0,ELP736
481,CONTROL SYSTEMS LABORATORY,P,0.0-0.0-2.0,,SEHER SACHDEVA,neelofar47@ee.iitd.ac.in,,,,150,11,ELP800
482,IEC LABORATORY-I,P,0.0-0.0-6.0,,ABRAM BHARGAVA,misha96@ee.iitd.ac.in,,,,50,21,ELP831
483,ELECTRICAL MACHINES LABORATORY,P,0.0-0.0-3.0,,LAVANYA TARA,tarabatra@ee.iitd.ac.in,,,,50,15,ELP850
484,POWER ELECTRONICS LABORATORY,P,0.0-0.0-3.0,,ABRAM SAMRA,sacharnakul@ee.iitd.ac.in,,,,60,19,ELP851
485,ELECTRICAL DRIVES LABORATORY,P,0.0-0.0-3.0,,LAVANYA TARA,tarabatra@ee.iitd.ac.in,,,,60,11,ELP852
486,DSP BASED CONTROL OF POWER ELE,P,0.0-0.0-3.0,,ISHAAN DUTTA,jhanvi83@ee.iitd.ac.in,,,,25,11,ELP853
487,POWER SYSTEM LAB 1,P,0.0-1.0-4.0,,JAYAN SASTRY,sonikabir@ee.iitd.ac.in,,,,50,18,ELP870
488,SEMINAR COURSE - I,P,0.0-0.0-2.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,150,150,ELQ301
489,INDEPENDENT STUDY (EE1),X,0.0-3.0-0.0,,CHARVI RANGANATHAN,rati41@ee.iitd.ac.in,,,,20,4,ELS310
490,INDEPENDENT STUDY (EE3),X,0.0-3.0-0.0,,CHARVI RANGANATHAN,rati41@ee.iitd.ac.in,,,,20,2,ELS330
491,FIBER OPTICS AND OPTICAL COMMUNICATION LAB.II,P,0.0-0.0-6.0,,VIDUR KAUL,dhanushkoshy@physics.iitd.ac.in,,,,60,19,JOP792
492,MAJOR PROJECT PART-I,P,0.0-0.0-24.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,60,2,JVD811
493,Cognitive Science Project I,X,0.0-0.0-12.0,,SHALV BHANDARI,hazelkar@hss.iitd.ac.in,,,,30,19,HSD621
