S.No,Course Name,Slot Name,Units,Type,Instructor,Instructor Email,Lecture Time,Tutorial Time,Practical Time,Vacancy,Current Strength,Course Code
327,B.TECH PROJECT PART 1,X,0.0-0.0-12.0,,ADVIKA RANGANATHAN,lchaudhari@cse.iitd.ac.in,,,,0,0,COD492
328,B.TECH PROJECT PART 2,P,0.0-0.0-16.0,,SAIRA TATA,zarasoman@cse.iitd.ac.in,,,,120,36,COD494
329,MINOR PROJECT,P,0.0-0.0-6.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,,,,60,42,COD891
330,M.TECH PROJECT PARTI,P,0.0-0.0-14.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,,,,120,13,COD892
331,M.TECH PROJECT PARTII,P,0.0-0.0-28.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,,,,120,39,COD893
332,MSR PROJECT,P,0.0-0.0-72.0,,SAMARTH KHURANA,kimayakibe@cse.iitd.ac.in,,,,60,9,COD895
333,DATA STRUCTURES AND ALGORITHMS,F,3.0-0.0-4.0,,ROHAN ZACHARIA,jivin80@cse.iitd.ac.in,TThF 11:00-12:00,,,200,199,COL106
334,DATA STRUCTURES AND ALGORITHMS,AD,3.0-0.0-4.0,,SUMER SAMPATH,nakulhayre@cse.iitd.ernet.in,TF 15:30-17:00,,,200,202,COL106
335,COMPUTER ARCHITECTURE,B,3.0-0.0-2.0,,LAKSHIT HANDA,heergolla@cse.iitd.ac.in,MTh 09:30-11:00,,,160,155,COL216
336,PROGRAMMING LANGUAGES,F,3.0-0.0-4.0,,VIDUR CHAUHAN,baladhanush@cse.iitd.ac.in,TThF 11:00-12:00,,,160,167,COL226
337,OPERATING SYSTEMS,E,3.0-0.0-4.0,,ADVIKA RANGANATHAN,lchaudhari@cse.iitd.ac.in,TWF 10:00-11:00,,,160,116,COL331
338,ANALYSIS & DESIGN OF ALGORITHMS,C,3.0-1.0-0.0,,TAIMUR DHINGRA,taramann@cse.iitd.ac.in,TWF 08:00-09:00,,,60,79,COL351
339,INTRO TO AUTOMATA & TH. OF CO.,H,3.0-0.0-0.0,,BIJU RANGANATHAN,kapoorayesha@cse.iitd.ac.in,"MW 11:00-12:00 ,Th 12:00-13:00",,,140,151,COL352
340,INTRO TO AUTOMATA & TH. OF CO.,SU1,3.0-0.0-0.0,,SAMIHA KAUR,randhawastuvan@cse.iitd.ac.in,,,,0,0,COL352
341,INTRO. TO DATABASE MGMT. SYST.,D,3.0-0.0-2.0,,JAYESH GOKHALE,tvarkey@cse.iitd.ac.in,TWF 09:00-10:00,,,120,123,COL362
342,INTRO. TO PARALLEL & DIS. PRO.,J,2.0-0.0-2.0,,FARHAN BANDI,aptevihaan@cse.iitd.ac.in,MTF 12:00-13:00,,,120,128,COL380
343,INTRODUCTION TO DATA BASESYSTEMS,D,3.0-0.0-2.0,,JAYESH GOKHALE,tvarkey@cse.iitd.ac.in,TWF 09:00-10:00,,,20,19,COL632
344,RESOURCE MANAGEMENT IN COMPUTER SYSTEMS,E,3.0-0.0-2.0,,ADVIKA RANGANATHAN,lchaudhari@cse.iitd.ac.in,TWF 10:00-11:00,,,20,0,COL633
345,ADVANCED COMPUTER NETWORKS,B,3.0-0.0-2.0,,FATEH DARA,aniruddh47@cse.iitd.ac.in,MTh 09:30-11:00,,,50,27,COL724
346,NUMERICAL ALGORITHMS,M,3.0-0.0-2.0,,RITVIK HARI,ela49@cse.iitd.ac.in,MTh 17:00-18:30,,,80,77,COL726
347,COMPILER OPTIMIZATION,C,3.0-0.0-3.0,,FARHAN BANDI,aptevihaan@cse.iitd.ac.in,TWF 08:00-09:00,,,60,30,COL729
348,COMPUTER GRAPHICS,F,3.0-0.0-3.0,,ARMAAN GULATI,priyanshmaster@cse.iitd.ac.in,TThF 11:00-12:00,,,60,15,COL781
349,DIGITAL IMAGE ANALYSIS,A,3.0-0.0-3.0,,INDRANS KANT,tellajayant@cse.iitd.ac.in,MTh 08:00-09:30,,,60,64,COL783
350,ADVANCED FUNCTIONAL BRAIN IMG.,AC,3.0-0.0-2.0,,ONKAR SAGAR,rborde@cse.iitd.ac.in,TF 14:00-15:30,,,60,32,COL786
351,SYSTEM LEVEL DESIGN & MODELLING,J,3.0-0.0-0.0,,GOKUL WABLE,tdhaliwal@cse.iitd.ac.in,MTF 12:00-13:00,,,60,10,COL812
352,ADVANCED DISTRIBUTED SYSTEM,E,3.0-0.0-2.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,TWF 10:00-11:00,,,60,37,COL819
353,PROOFS AND TYPES,F,3.0-0.0-0.0,,SAMIHA KAUR,randhawastuvan@cse.iitd.ac.in,TThF 11:00-12:00,,,60,5,COL832
354,SPL TOPICS IN HARDWARE SYSTEMS,M,3.0-0.0-0.0,,NIRVAAN DEY,jhadhanush@cse.iitd.ac.in,MTh 17:00-18:30,,,40,4,COL861
355,SPL. TOPICS IN THEO. COMP. SC.,AB,3.0-0.0-0.0,,VEDIKA JANI,hayreanya@cse.iitd.ac.in,MTh 15:30-17:00,,,40,11,COL863
356,SPL. TOPICS IN ARTIFICIAL INT.,AD,3.0-0.0-0.0,,TARAN DUTT,elakshisetty@cse.iitd.ac.in,TF 15:30-17:00,,,40,40,COL864
357,SPECIAL TOPICS IN COMPUTER AP.,AC,3.0-0.0-0.0,,SEHER SARMA,aniruddh61@cse.iitd.ac.in,TF 14:00-15:30,,,40,15,COL865
358,SPECIAL TOPICS IN ALGORITHMS,AA,3.0-0.0-0.0,,PRANAY LAL,amiradalal@cse.iitd.ac.in,MTh 14:00-15:30,,,40,11,COL866
359,SPL. TOPICS IN DATABASE SYST.,AD,3.0-0.0-0.0,,ARNAV GOYAL,tejassaxena@cse.iitd.ac.in,TF 15:30-17:00,,,40,9,COL868
360,SPL. TOPICS IN MACHINE LEARNI.,C,3.0-0.0-0.0,,EHSAAN SATHE,goyalarnav@cse.iitd.ac.in,TWF 08:00-09:00,,,75,53,COL870
361,SPL. TOPICS IN CRYPTOGRAPHY,AC,3.0-0.0-0.0,,LAVANYA SALVI,kundashanaya@cse.iitd.ac.in,TF 14:00-15:30,,,40,15,COL872
362,Special Topics in Natural Language Processing,AA,3.0-0.0-0.0,,SAMARTH KHURANA,kimayakibe@cse.iitd.ac.in,MTh 14:00-15:30,,,40,14,COL873
363,Teaching Practicum in Computer Science and Engineering,X,0.0-0.0-8.0,,SAIRA TATA,zarasoman@cse.iitd.ac.in,,,,150,106,CON800
364,Research Practicum in Computer Science and Engineering,X,1.0-0.0-8.0,,SAMIHA KAUR,randhawastuvan@cse.iitd.ac.in,,,,150,0,CON801
365,DESIGN PRACTICES,K,0.0-0.0-6.0,,YUVAAN DUA,suhana23@cse.iitd.ac.in,,,,160,193,COP290
366,PROFESSIONAL PRACTICES (CS),P,1.0-0.0-2.0,,FARHAN BANDI,aptevihaan@cse.iitd.ac.in,,,,30,0,COR310
367,INDEPENDENT STUDY (CS),P,0.0-3.0-0.0,,FARHAN BANDI,aptevihaan@cse.iitd.ac.in,,,,30,6,COS310
368,INDEPENDENT STUDY,P,0.0-3.0-0.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,,,,30,0,COS799
369,SPECIAL MODULE IN MACHINE LEA.,X,1.0-0.0-0.0,,SAMIHA KAUR,randhawastuvan@cse.iitd.ac.in,,,,30,29,COV878
370,SPECIAL MODULE IN SOFTWARE SY.,X,1.0-0.0-0.0,,SAMIHA KAUR,randhawastuvan@cse.iitd.ac.in,,,,30,6,COV882
371,SPECIAL MODULE IN COMPUTER AP.,X,1.0-0.0-0.0,,NIRVAAN DEY,jhadhanush@cse.iitd.ac.in,,,,30,1,COV885
372,SPL. MODULE IN DATABASE SYST.,X,1.0-0.0-0.0,,SAMIHA KAUR,randhawastuvan@cse.iitd.ac.in,,,,30,3,COV888
373,DESIGN PROJECT 1,P,0.0-0.0-6.0,,SAMARTH DEEP,duttsaksham@design.iitd.ac.in,,,,20,20,DSD792
374,DESIGN PROJECT,P,1.0-0.0-6.0,,PRANAY SATHE,gokulramanathan@design.iitd.ac.in,,,,50,6,DSD799
375,INDUSTRY/ RESEARCH DESIGN PRO.,P,0.0-0.0-18.0,,REYANSH KUNDA,eva74@design.iitd.ac.in,,,,30,20,DSD892
376,ADV MAT PROCESSES & DIE DESIGN,AB,2.0-0.0-2.0,,EVA RAJA,yasminkrishna@design.iitd.ac.in,MTh 15:30-17:00,,,40,17,DSL732
377,FORM AND AESTHETICS,AC,1.0-0.0-1.0,,PURAB SANE,eshah@design.iitd.ac.in,TF 14:00-15:30,,,40,30,DSL751P
378,SPECIAL TOPICS IN DESIGN 1,P,3.0-0.0-0.0,,INDRANIL JAGGI,faiyazrajagopalan@design.iitd.ac.in,,,,40,8,DSL810
379,COMP.  AIDED PRODUCT DETAILING,C,1.0-0.0-4.0,,URVI DUA,onkar15@design.iitd.ac.in,TWF 08:00-09:00,,,40,18,DSP711
380,PRODUCT INTERFACE & DESIGN,A,1.0-0.0-2.0,,ANVI BARIA,sumerbrar@design.iitd.ac.in,MTh 08:00-09:30,,,20,19,DSP741
381,MEDIA STUDIES,P,2.0-0.0-2.0,,REYANSH KUNDA,eva74@design.iitd.ac.in,,,,20,20,DSR812
382,DOCTORAL THESIS,X,0.0-0.0-0.0,,ALIA GOPAL,balakeya@cc.iitd.ernet.in,,,,5000,3235,DTD899
383,B.TECH. PROJECT - I,P,0.0-0.0-6.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,23,ELD411
384,B.TECH. PROJECT - I,P,0.0-0.0-6.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,10,ELD431
385,BTP PART-II,P,0.0-0.0-16.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,1,ELD450
386,BTP PART-II,P,0.0-0.0-16.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,3,ELD451
387,BTP PART-II,P,0.0-0.0-16.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,2,ELD452
388,BTP PART-II,P,0.0-0.0-16.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,0,ELD453
389,BTP PART-II,P,0.0-0.0-16.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,0,ELD454
390,BTP PART-II,P,0.0-0.0-16.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,2,ELD455
391,BTP PART-II,P,0.0-0.0-16.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,0,ELD456
392,BTP PART-II,P,0.0-0.0-16.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,9,ELD457
393,BTP PART-II,P,0.0-0.0-16.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,0,ELD458
394,BTP PART-II,P,0.0-0.0-16.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,0,ELD459
395,MINOR PROJECT,P,0.0-0.0-4.0,,PRERAK BUTALA,walirati@ee.iitd.ac.in,,,,60,16,ELD780
396,MINOR PROJECT (EEA),P,0.0-0.0-6.0,,ZOYA VIG,edass@ee.iitd.ac.in,,,,60,3,ELD800
397,MAJOR PROJECT PART I,P,0.0-0.0-12.0,,ZOYA VIG,edass@ee.iitd.ac.in,,,,50,0,ELD801
398,MAJOR PROJECT PART II,P,0.0-0.0-24.0,,ZOYA VIG,edass@ee.iitd.ac.in,,,,60,11,ELD802
399,MINOR PROJECT (COMMUNICATION E,P,0.0-0.0-6.0,,MEHUL KASHYAP,anahitarattan@ee.iitd.ac.in,,,,60,7,ELD810
400,MAJOR PROJECT PART-I (COMMUNIC,P,0.0-0.0-12.0,,MEHUL KASHYAP,anahitarattan@ee.iitd.ac.in,,,,60,0,ELD811
401,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,MEHUL KASHYAP,anahitarattan@ee.iitd.ac.in,,,,60,16,ELD812
402,MINOR PROJECT,P,0.0-0.0-6.0,,ANAY YADAV,mishasarkar@ee.iitd.ac.in,,,,60,1,ELD830
403,MAJOR PROJECT PART-I (INTEGRAT,P,0.0-0.0-12.0,,ANAY YADAV,mishasarkar@ee.iitd.ac.in,,,,60,0,ELD831
404,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,ANAY YADAV,mishasarkar@ee.iitd.ac.in,,,,60,9,ELD832
405,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,STUVAN SARAF,bhardwajrati@ee.iitd.ac.in,,,,60,17,ELD852
406,MAJOR PROJECT PART-I,P,0.0-0.0-12.0,,SARA CHAD,eshani24@ee.iitd.ac.in,,,,60,2,ELD871
407,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,SARA CHAD,eshani24@ee.iitd.ac.in,,,,60,6,ELD872
408,MAJOR PROJECT PART-I,P,0.0-0.0-12.0,,PRERAK BUTALA,walirati@ee.iitd.ac.in,,,,60,14,ELD880
409,MAJOR PROJECT PART II,P,0.0-0.0-24.0,,PRERAK BUTALA,walirati@ee.iitd.ac.in,,,,60,6,ELD881
410,MS RESEARCH PROJECT,P,0.0-0.0-72.0,,SEHER SACHDEVA,neelofar47@ee.iitd.ac.in,,,,60,31,ELD895
411,DIGITAL ELECTRONICS,B,3.0-0.0-3.0,,HAZEL SARIN,abramgaba@ee.iitd.ac.in,MTh 09:30-11:00,,,250,244,ELL201
412,SIGNALS AND SYSTEMS,D,3.0-1.0-0.0,,SHLOK WABLE,shamikchana@ee.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,200,168,ELL205
413,SIGNALS AND SYSTEMS,SU1,3.0-1.0-0.0,,SHLOK WABLE,shamikchana@ee.iitd.ac.in,,,,0,0,ELL205
414,PHYSICAL ELECTRONICS,A,3.0-0.0-0.0,,RANBIR RAVAL,elakshisangha@ee.iitd.ac.in,MTh 08:00-09:30,,,150,70,ELL211
415,ENGINEERING ELECROMAGNETICS,E,3.0-1.0-0.0,,VIDUR SATHE,seher95@ee.iitd.ac.in,TWF 10:00-11:00,MTThF 13:00-14:00,,200,118,ELL212
416,CONTROL ENGINEERING I,F,3.0-1.0-0.0,,ONKAR ACHARYA,cwagle@ee.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,200,175,ELL225
417,CONTROL ENGINEERING I,SU2,3.0-1.0-0.0,,ONKAR ACHARYA,cwagle@ee.iitd.ac.in,,,,0,0,ELL225
418,POWER ELECTR. & ENERGY DEVICES,A,3.0-0.0-0.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,MTh 08:00-09:30,,,150,61,ELL231
419,ELECTRICAL & ELECTRONIC INSTR.,A,3.0-0.0-0.0,,SEHER SACHDEVA,neelofar47@ee.iitd.ac.in,MTh 08:00-09:30,,,60,60,ELL301
420,ELECTRICAL & ELECTRONIC INSTR.,SU1,3.0-0.0-0.0,,SEHER SACHDEVA,neelofar47@ee.iitd.ac.in,,,,0,0,ELL301
421,POWER ENGINEERING-I,F,3.0-1.0-0.0,,VIDUR SONI,ymand@ee.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,150,155,ELL303
422,ANALOG ELECTRONIC CIRCUITS,SU1,3.0-1.0-3.0,,YASMIN CHAR,kotharidharmajan@ee.iitd.ac.in,,,,0,0,ELL304
423,INTRODUCTION TO VLSI DESIGN,E,3.0-0.0-0.0,,ZEESHAN DOCTOR,mwali@ee.iitd.ac.in,TWF 10:00-11:00,,,120,5,ELL316
424,DIGITAL HARDWARE DESIGN,K,3.0-0.0-0.0,,RANBIR RAVAL,elakshisangha@ee.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,150,59,ELL318
425,DIGITAL SIGNAL PROCESSING,X,3.0-0.0-2.0,,HRIDAAN JHA,yuvraj-sahota@ee.iitd.ac.in,,,,100,99,ELL319
426,ELECTRIC DRIVES,B,3.0-0.0-0.0,,ABRAM SAMRA,sacharnakul@ee.iitd.ac.in,MTh 09:30-11:00,,,150,68,ELL332
427,EMBEDDED SYSTEMS,M,3.0-0.0-0.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,MTh 17:00-18:30,,,160,56,ELL365
428,POWER SYSTEMS PROTECTION,E,3.0-0.0-0.0,,MISHA SAMRA,mshenoy@ee.iitd.ac.in,TWF 10:00-11:00,,,50,9,ELL400
429,OPERATING SYSTEMS,A,3.0-0.0-0.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,MTh 08:00-09:30,,,35,29,ELL405
430,MACHINE INTELLIGENCE & LEARNING,J,3.0-0.0-2.0,,RASHA CHEEMA,dbahri@ee.iitd.ac.in,MTF 12:00-13:00,,,60,61,ELL409
431,DIGITAL COMMUNICATIONS,H,3.0-0.0-2.0,,KEYA REDDY,arorasahil@ee.iitd.ac.in,"MW 11:00-12:00 ,Th 12:00-13:00",,,120,0,ELL411
432,SWITCH MODE POWER CONVERSION,L,3.0-0.0-0.0,,HRISHITA DUGAR,wasontaimur@ee.iitd.ac.in,,,,100,1,ELL437
433,SPECIAL TOPICS IN COGNITIVE & INTELLIGENT SYSTEMS,J,3.0-0.0-0.0,,RATI KASHYAP,ojas68@ee.iitd.ac.in,MTF 12:00-13:00,,,40,42,ELL457
434,OPTIMAL CONTROL THEORY,A,3.0-0.0-0.0,,LAKSHAY LALLA,kapte@ee.iitd.ac.in,MTh 08:00-09:30,,,60,45,ELL703
435,ADVANCED ROBOTICS,M,3.0-0.0-0.0,,TRISHA BHATNAGAR,fatehgupta@ee.iitd.ernet.in,MTh 17:00-18:30,,,60,39,ELL704
436,STOCHASTIC FILTERING AND IDENT,B,3.0-0.0-0.0,,VRITIKA LATA,aradhya30@ee.iitd.ac.in,MTh 09:30-11:00,,,60,39,ELL705
437,OPTICAL COMMUNICATION SYSTEMS,A,3.0-0.0-0.0,,MANNAT SATHE,shanayasaxena@ee.iitd.ac.in,MTh 08:00-09:30,,,60,54,ELL717
438,STATISTICAL SIGNAL PROCESSING,AB,3.0-0.0-0.0,,RHEA BADAMI,raunak36@ee.iitd.ac.in,MTh 15:30-17:00,,,60,14,ELL718
439,DETECTION & ESTIMATION THEORY,B,3.0-0.0-0.0,,SAHIL TARA,nehmatsolanki@ee.iitd.ac.in,MTh 09:30-11:00,,,60,31,ELL719
440,ADVANCED DIGITAL SIGNAL PROCES,K,3.0-0.0-0.0,,SEHER APTE,nuppal@care.iitd.ernet.in,"W 12:00-13:00 ,TF 17:00-18:00",,,60,60,ELL720
441,BROADBAND COMMUNICATION SYSTEM,F,3.0-0.0-0.0,,MEHUL KASHYAP,anahitarattan@ee.iitd.ac.in,TThF 11:00-12:00,,,90,60,ELL723
442,WIRELESS COMMUNICATIONS,M,3.0-0.0-0.0,,ALISHA UPPAL,anya84@ee.iitd.ac.in,MTh 17:00-18:30,,,60,16,ELL725
443,I.C. TECHNOLOGY,C,3.0-0.0-0.0,,GOKUL HEGDE,srinivasmadhup@ee.iitd.ac.in,TWF 08:00-09:00,,,60,44,ELL730
444,MIXED SIGNAL CIRCUIT DESIGN,A,3.0-0.0-0.0,,YASMIN CHAR,kotharidharmajan@ee.iitd.ac.in,MTh 08:00-09:30,,,75,23,ELL731
445,INTRODUCTION TO MEMS DESIGN,X,3.0-0.0-0.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,20,14,ELL742
446,ACTIVE AND PASSIVE FILTER DESI,AA,3.0-0.0-0.0,,ESHANI BALAN,jhayer@ee.iitd.ac.in,MTh 14:00-15:30,,,60,13,ELL747
447,ELECTRIC DRIVE SYSTEM,F,3.0-0.0-0.0,,LAVANYA TARA,tarabatra@ee.iitd.ac.in,TThF 11:00-12:00,,,60,24,ELL752
448,SWITCHED MODE POWER CONVERSION,L,3.0-0.0-0.0,,HRISHITA DUGAR,wasontaimur@ee.iitd.ac.in,"W 13:00-14:00 ,TF 18:00-19:00",,,60,29,ELL760
449,ELECTRICAL SYSTEMS FOR CONSTRUCTION INDUSTRIES,AD,3.0-0.0-2.0,,CHARVI RANGANATHAN,rati41@ee.iitd.ac.in,TF 15:30-17:00,,,60,24,ELL769
450,ADVANCED POWER SYSTEM OPTIMIZA,D,3.0-0.0-0.0,,JAYAN SASTRY,sonikabir@ee.iitd.ac.in,TWF 09:00-10:00,,,60,23,ELL776
451,POWER SYSTEM OPERATION AND CON,F,3.0-0.0-0.0,,SARA CHAD,eshani24@ee.iitd.ac.in,TThF 11:00-12:00,,,50,25,ELL777
452,MATHEMATICAL FOUNDATIONS OF CO,J,3.0-0.0-0.0,,RATI KASHYAP,ojas68@ee.iitd.ac.in,MTF 12:00-13:00,,,25,25,ELL780
453,OPERATING SYSTEMS,A,3.0-0.0-2.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,MTh 08:00-09:30,,,60,30,ELL783
454,INTRODUCTION TO MACHINE LEARNI,C,3.0-0.0-0.0,,JHANVI GROVER,ysalvi@ee.iitd.ac.in,TWF 08:00-09:00,,,50,47,ELL784
455,MULTIMEDIA SYSTEMS,X,3.0-0.0-0.0,,LAKSHAY GARDE,suhanabalasubramanian@ee.iitd.ernet.in,,,,50,31,ELL786
456,COMPUTATIONAL PERCEPTION & CO.,M,3.0-0.0-0.0,,DHANUK DOCTOR,srinivasanstuvan@ee.iitd.ac.in,MTh 17:00-18:30,,,50,23,ELL788
457,NUMERICAL LINEAR ALGEBRA,AD,3.0-0.0-0.0,,ZOYA VIG,edass@ee.iitd.ac.in,TF 15:30-17:00,,,60,29,ELL800
458,WIRELESS OPTICAL COMMUNICATION,H,3.0-0.0-0.0,,JAYAN SEHGAL,reyansh34@ee.iitd.ac.in,"MW 11:00-12:00 ,Th 12:00-13:00",,,60,28,ELL814
459,MIMO WIRELESS COMMUNICATIONS,E,3.0-0.0-0.0,,VIDUR SATHE,rashalata@ee.iitd.ac.in,TWF 10:00-11:00,,,60,29,ELL815
460,ACCESS NETWORKS,J,3.0-0.0-0.0,,MEHUL KASHYAP,anahitarattan@ee.iitd.ac.in,MTF 12:00-13:00,,,50,25,ELL817
461,SELECTED TOPICS IN COMMUNICATI,X,3.0-0.0-0.0,,DARSHIT BATRA,jbarman@ee.iitd.ac.in,,,,60,15,ELL821
462,ISSUES IN DEEP SUBMICRON VLSI,X,3.0-0.0-0.0,,MAMOOTY BUCH,beraneelofar@ee.iitd.ac.in,,,,60,26,ELL830
463,CMOS RF IC DESIGN,AB,3.0-0.0-0.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,MTh 15:30-17:00,,,70,50,ELL833
464,DIGITAL CONTROL OF POWER ELECT,K,3.0-0.0-0.0,,STUVAN SARAF,bhardwajrati@ee.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,60,36,ELL850
465,ADVANCED TOPICS IN POWER ELECT,AA,3.0-0.0-0.0,,ISHAAN DUTTA,jhanvi83@ee.iitd.ac.in,MTh 14:00-15:30,,,50,26,ELL856
466,MOBILE COMPUTING,X,3.0-0.0-0.0,,ALISHA UPPAL,anya84@ee.iitd.ac.in,,,,60,25,ELL896
467,DIGITAL ELECTRONICS LABORATORY,P,0.0-0.0-3.0,,HAZEL SARIN,abramgaba@ee.iitd.ac.in,,,,250,102,ELP201
468,ELECTROMECHANICS LABORATORY,P,0.0-0.0-3.0,,STUVAN SARAF,bhardwajrati@ee.iitd.ac.in,,,,250,172,ELP203
469,ELECTROMAGNETICS LABORATORY,P,0.0-0.0-3.0,,ARNAV KORPAL,majumdarhrishita@care.iitd.ac.in,,,,100,34,ELP212
470,CONTROL ENGINEERING LABORATORY,P,0.0-0.0-3.0,,TRISHA BHATNAGAR,fatehgupta@ee.iitd.ernet.in,,,,175,155,ELP225
471,POWER ELECTRONICS LABORATORY,P,0.0-0.0-3.0,,HRISHITA DUGAR,wasontaimur@ee.iitd.ac.in,,,,140,147,ELP302
472,POWER ENGINEERING LABORATORY,P,0.0-0.0-3.0,,JAYAN SASTRY,sonikabir@ee.iitd.ac.in,,,,200,131,ELP303
473,DESIGN AND SYSTEM LABORATORY,P,0.0-0.0-3.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,,,,250,165,ELP305
474,COMMUNICATION ENGINEERING LAB.,P,0.0-0.0-2.0,,LAKSHAY GARDE,suhanabalasubramanian@ee.iitd.ernet.in,,,,100,12,ELP311
475,ELECTRIC DRIVES LABORATORY,P,0.0-0.0-3.0,,CHARVI RANGANATHAN,rati41@ee.iitd.ac.in,,,,100,42,ELP332
476,TELECOMMUNICATION NETWORKS LABORATORY,P,0.0-1.0-4.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,,,,60,2,ELP720
477,DIGITAL SYSTEMS LAB,P,0.0-1.0-4.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,,,,60,0,ELP781
478,ADVANCED CONTROL LABORATORY,P,0.0-0.0-4.0,,ZOYA VIG,edass@ee.iitd.ac.in,,,,60,13,ELP801
479,IEC LABORATORY-II,P,0.0-0.0-6.0,,ABRAM BHARGAVA,misha96@ee.iitd.ac.in,,,,60,8,ELP832
480,ELECTRICAL MACHINES LABORATORY,P,0.0-0.0-3.0,,LAVANYA TARA,tarabatra@ee.iitd.ac.in,,,,60,16,ELP850
481,POWER ELECTRONICS LABORATORY,P,0.0-0.0-3.0,,ABRAM SAMRA,sacharnakul@ee.iitd.ac.in,,,,60,17,ELP851
482,POWER SYSTEM LAB 2,P,0.0-1.0-4.0,,SARA CHAD,eshani24@ee.iitd.ac.in,,,,60,9,ELP871
483,SEMINAR COURSE - I,P,0.0-0.0-2.0,,PRERAK BUTALA,walirati@ee.iitd.ac.in,,,,200,203,ELQ301
484,INDEPENDENT STUDY (EE1),X,0.0-3.0-0.0,,RANBIR RAVAL,elakshisangha@ee.iitd.ac.in,,,,100,7,ELS310
485,SPECIAL MODULE IN MACHINE LEAR,X,1.0-0.0-0.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,,,,50,12,ELV832
486,Selected Topics-II,X,3.0-0.0-0.0,,RATI KARI,ishitakade@ee.iitd.ac.in,,,,50,19,JOL794
487,MAJOR PROJECT PART-I,P,0.0-0.0-24.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,60,0,JVD811
488,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,60,6,JVD812
489,SEMINAR (CASE MATERIAL-BASED)MINOR PROJECT,X,0.0-0.0-6.0,,RENEE BATRA,jiyasaini@hss.iitd.ac.in,,,,200,6,HSD700
490,Microeconomics II,AB,3.0-1.0-0.0,,MANNAT DALAL,seherchand@hss.iitd.ac.in,MTh 15:30-17:00,,,25,8,HSL611
491,Macroeconomics II,B,3.0-1.0-0.0,,MANIKYA DHAWAN,samrarati@hss.iitd.ac.in,MTh 09:30-11:00,,,25,8,HSL612
492,Econometrics,AD,3.0-0.0-2.0,,NIRVI WALI,sampathsumer@hss.iitd.ac.in,TF 15:30-17:00,,,25,8,HSL613
493,Development Economics,AC,3.0-0.0-0.0,,BAIJU GOPAL,ubail@hss.iitd.ac.in,TF 14:00-15:30,,,25,8,HSL614
494,Mathematical Foundations for Cognitive Science,AC,2.0-1.0-0.0,,SHALV BHANDARI,hazelkar@hss.iitd.ac.in,TF 14:00-15:30,,,25,20,HSL621
495,Computation and Cognition,M,3.0-0.0-2.0,,DHANUK DOCTOR,srinivasanstuvan@ee.iitd.ac.in,MTh 17:00-18:30,,,25,20,HSL622
496,Philosophy of Mind and Cognition,X,3.0-1.0-0.0,,IVANA DHAWAN,gatiksingh@hss.iitd.ac.in,,,,25,20,HSL651
