S.No,Course Name,Slot Name,Units,Type,Instructor,Instructor Email,Lecture Time,Tutorial Time,Practical Time,Vacancy,Current Strength,Course Code
326,CIVIL ENGINEERING SEMINAR,Q,0.0-0.0-2.0,,ADVIK RASTOGI,badal26@civil.iitd.ac.in,,,,90,79,CVQ301
327,DESIGN PROJECT,P,0.0-0.0-4.0,,SAIRA TATA,zarasoman@cse.iitd.ac.in,,,,30,14,COD300
328,MINI PROJECT,P,0.0-0.0-6.0,,SAIRA TATA,zarasoman@cse.iitd.ac.in,,,,50,36,COD310
329,B.TECH PROJECT PART 1,P,0.0-0.0-12.0,,SAIRA TATA,zarasoman@cse.iitd.ac.in,,,,120,23,COD492
330,B.TECH PROJECT PART 2,P,0.0-0.0-16.0,,SAIRA TATA,zarasoman@cse.iitd.ac.in,,,,120,20,COD494
331,MINOR PROJECT,P,0.0-0.0-6.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,,,,60,60,COD891
332,M.TECH PROJECT PARTI,P,0.0-0.0-14.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,,,,120,13,COD892
333,M.TECH PROJECT PARTII,P,0.0-0.0-28.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,,,,120,39,COD893
334,MSR PROJECT,P,0.0-0.0-72.0,,SAMARTH KHURANA,kimayakibe@cse.iitd.ac.in,,,,60,18,COD895
335,DATA STRUCTURES AND ALGORITHMS,F,3.0-0.0-4.0,,SUMER SAMPATH,nakulhayre@cse.iitd.ernet.in,TThF 11:00-12:00,,,400,400,COL106
336,DISCRETE MATHEMATICAL STRUCTUR,E,3.0-1.0-0.0,,LAVANYA SALVI,kundashanaya@cse.iitd.ac.in,TWF 10:00-11:00,MTThF 13:00-14:00,,60,66,COL202
337,COMPUTER ARCHITECTURE,B,3.0-0.0-2.0,,GOKUL WABLE,tdhaliwal@cse.iitd.ac.in,MTh 09:30-11:00,,,182,172,COL216
338,PROGRAMMING LANGUAGES,F,3.0-0.0-4.0,,VIDUR CHAUHAN,baladhanush@cse.iitd.ac.in,TThF 11:00-12:00,,,160,161,COL226
339,OPERATING SYSTEMS,E,3.0-0.0-4.0,,FARHAN BANDI,aptevihaan@cse.iitd.ac.in,TWF 10:00-11:00,,,160,202,COL331
340,ANALYSIS & DESIGN OF ALGORITHMS,C,3.0-1.0-0.0,,MYRA KADAKIA,lavanyasamra@cse.iitd.ac.in,TWF 08:00-09:00,,,60,60,COL351
341,INTRO TO AUTOMATA & TH. OF CO.,H,3.0-0.0-0.0,,KHUSHI CHAUHAN,nitarakhalsa@cse.iitd.ac.in,"MW 11:00-12:00 ,Th 12:00-13:00",,,140,160,COL352
342,INTRO. TO DATABASE MGMT. SYST.,D,3.0-0.0-2.0,,JAYESH GOKHALE,tvarkey@cse.iitd.ac.in,TWF 09:00-10:00,,,120,138,COL362
343,INTRO. TO PARALLEL & DIS. PRO.,J,2.0-0.0-2.0,,ARMAAN GULATI,priyanshmaster@cse.iitd.ac.in,MTF 12:00-13:00,,,120,129,COL380
344,INTRODUCTION TO DATA BASESYSTEMS,D,3.0-0.0-2.0,,JAYESH GOKHALE,tvarkey@cse.iitd.ac.in,TWF 09:00-10:00,,,20,26,COL632
345,RESOURCE MANAGEMENT IN COMPUTER SYSTEMS,E,3.0-0.0-2.0,,FARHAN BANDI,aptevihaan@cse.iitd.ac.in,TWF 10:00-11:00,,,20,9,COL633
346,COMPUTER NETWORKS,E,3.0-0.0-2.0,,SUMER BERA,vbarad@cse.iitd.ac.in,TWF 10:00-11:00,,,30,19,COL672
347,REAL TIME SYSTEMS,E,3.0-0.0-2.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,,,,60,11,COL720
348,NUMERICAL ALGORITHMS,M,3.0-0.0-2.0,,RITVIK HARI,ela49@cse.iitd.ac.in,MTh 17:00-18:30,,,80,63,COL726
349,CLOUD COMPUTING TECHNO. FUNDA.,AB,3.0-0.0-2.0,,SAMAR DAVE,edwindhanuk@cse.iitd.ac.in,MTh 15:30-17:00,,,60,61,COL733
350,FOUNDATIONS OF AUTOMATIC VERI.,AB,3.0-0.0-2.0,,PIHU BISWAS,kulkarnidrishya@cse.iitd.ac.in,MTh 15:30-17:00,,,60,3,COL750
351,MATHEMATICAL PROGRAMMING,E,3.0-0.0-0.0,,BIJU RANGANATHAN,kapoorayesha@cse.iitd.ac.in,TWF 10:00-11:00,,,60,23,COL756
352,ADVANCED ALGORITHMS,K,3.0-0.0-2.0,,PRANAY LAL,amiradalal@cse.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,60,30,COL758
353,WIRELESS NETWORKS,B,3.0-0.0-2.0,,FATEH DARA,aniruddh47@cse.iitd.ac.in,MTh 09:30-11:00,,,60,30,COL768
354,COMPUTER GRAPHICS,F,3.0-0.0-3.0,,INDRANS KANT,tellajayant@cse.iitd.ac.in,TThF 11:00-12:00,,,60,25,COL781
355,DIGITAL IMAGE ANALYSIS,B,3.0-0.0-3.0,,SAIRA TATA,zarasoman@cse.iitd.ac.in,MTh 09:30-11:00,,,60,34,COL783
356,ADVANCED FUNCTIONAL BRAIN IMG.,AC,3.0-0.0-2.0,,ONKAR SAGAR,rborde@cse.iitd.ac.in,TF 14:00-15:30,,,60,19,COL786
357,SYSTEM LEVEL DESIGN & MODELLING,J,3.0-0.0-0.0,,LAKSHIT HANDA,heergolla@cse.iitd.ac.in,MTF 12:00-13:00,,,60,3,COL812
358,RECONFIGURABLE COMPUTING,K,3.0-0.0-0.0,,ADVIKA RANGANATHAN,lchaudhari@cse.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,30,5,COL821
359,SPL TOPICS IN HARDWARE SYSTEMS,M,3.0-0.0-0.0,,NIRVAAN DEY,jhadhanush@cse.iitd.ac.in,MTh 17:00-18:30,,,30,4,COL861
360,SPL. TOPICS IN ARTIFICIAL INT.,AD,3.0-0.0-0.0,,TARAN DUTT,elakshisetty@cse.iitd.ac.in,TF 15:30-17:00,,,37,30,COL864
361,SPECIAL TOPICS IN COMPUTER AP.,AC,3.0-0.0-0.0,,SEHER SARMA,aniruddh61@cse.iitd.ac.in,TF 14:00-15:30,,,40,48,COL865
362,SPECIAL TOPICS IN ALGORITHMS,AA,3.0-0.0-0.0,,TAIMUR DHINGRA,taramann@cse.iitd.ac.in,MTh 14:00-15:30,,,40,24,COL866
363,SPL. TOPICS IN MACHINE LEARNI.,X,3.0-0.0-0.0,,EHSAAN SATHE,goyalarnav@cse.iitd.ac.in,,,,10,13,COL870
364,Special Topics in Formal Methods,AA,3.0-0.0-0.0,,YAKSHIT SESHADRI,nirvaan11@cse.iitd.ac.in,MTh 14:00-15:30,,,40,3,COL876
365,Teaching Practicum in Computer Science and Engineering,X,0.0-0.0-8.0,,MYRA KADAKIA,lavanyasamra@cse.iitd.ac.in,,,,200,9,CON800
366,Research Practicum in Computer Science and Engineering,X,1.0-0.0-8.0,,MYRA KADAKIA,lavanyasamra@cse.iitd.ac.in,,,,150,3,CON801
367,DESIGN PRACTICES,K,0.0-0.0-6.0,,YUVAAN DUA,suhana23@cse.iitd.ac.in,,,,160,190,COP290
368,INDEPENDENT STUDY (CS),P,0.0-3.0-0.0,,SAIRA TATA,zarasoman@cse.iitd.ac.in,,,,50,23,COS310
369,INDEPENDENT STUDY,P,0.0-3.0-0.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,,,,30,1,COS799
370,SPECIAL MODULE IN SOFTWARE SY.,X,1.0-0.0-0.0,,SAMIHA KAUR,randhawastuvan@cse.iitd.ac.in,,,,30,9,COV882
371,SPL. MODULE IN ARTIFICIAL INT.,X,1.0-0.0-0.0,,ROHAN ZACHARIA,jivin80@cse.iitd.ac.in,,,,0,13,COV884
372,SPECIAL MODULE IN ALGORITHMS,X,1.0-0.0-0.0,,GOKUL HORA,fwagle@cse.iitd.ac.in,,,,40,25,COV886
373,DESIGN PROJECT 1,P,0.0-0.0-6.0,,INDRANIL JAGGI,faiyazrajagopalan@design.iitd.ac.in,,,,30,24,DSD792
374,DESIGN PROJECT,P,1.0-0.0-6.0,,INDRANIL JAGGI,faiyazrajagopalan@design.iitd.ac.in,,,,40,7,DSD799
375,INDUSTRY/ RESEARCH DESIGN PRO.,P,0.0-0.0-18.0,,REYANSH KUNDA,eva74@design.iitd.ac.in,,,,30,13,DSD892
376,ADV MAT PROCESSES & DIE DESIGN,AB,2.0-0.0-2.0,,EVA RAJA,yasminkrishna@design.iitd.ac.in,MTh 15:30-17:00,,,30,28,DSL732
377,SPECIAL TOPICS IN DESIGN 1,J,3.0-0.0-0.0,,REYANSH KUNDA,eva74@design.iitd.ac.in,MTF 12:00-13:00,,,20,18,DSL810
378,SPECIAL TOPICS IN DESIGN 1,H,3.0-0.0-0.0,,SAMARTH DEEP,duttsaksham@design.iitd.ac.in,"MW 11:00-12:00 ,Th 12:00-13:00",,,20,5,DSL810
379,SPECIAL TOPICS IN DESIGN 2,K,3.0-0.0-0.0,,ONKAR KOTA,madhuprastogi@design.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,30,20,DSL820(A)
380,SPECIAL TOPICS IN DESIGN 2,AA,3.0-0.0-0.0,,PRANAY SATHE,gokulramanathan@design.iitd.ac.in,MTh 14:00-15:30,,,30,12,DSL820(B)
381,COMP.  AIDED PRODUCT DETAILING,AD,1.0-0.0-4.0,,NISHITH DARA,alishasubramanian@design.iitd.ac.in,TF 15:30-17:00,,,30,25,DSP711
382,PRODUCT INTERFACE & DESIGN,A,1.0-0.0-2.0,,ANVI BARIA,sumerbrar@design.iitd.ac.in,MTh 08:00-09:30,,,30,28,DSP741
383,SOCIAL IMMERSION,P,0.0-0.0-2.0,,HAZEL CHEEMA,danipari@design.iitd.ac.in,,,,30,24,DSR761
384,VEHICLE DESIGN,AA1,2.0-0.0-2.0,,ANVI BARIA,sumerbrar@design.iitd.ac.in,MTh 14:00-15:30,,,10,9,DSR762
385,SUMMER INTERNSHIP,P,0.0-0.0-4.0,,SAMARTH DEEP,duttsaksham@design.iitd.ac.in,,,,30,24,DSR801
386,DESIGN FOR USER EXPERIENCE,AC,3.0-0.0-0.0,,NEHMAT MAMMEN,abramsubramaniam@design.iitd.ac.in,TF 14:00-15:30,,,50,46,DSR832
387,DOCTORAL THESIS,X,0.0-0.0-0.0,,NAYANTARA RAJU,ivanachopra@iitd.ac.in,,,,5000,3716,DTD899
388,B.TECH. PROJECT - I,P,0.0-0.0-6.0,,SAHIL TARA,nehmatsolanki@ee.iitd.ac.in,,,,100,14,ELD411
389,B.TECH. PROJECT - I,P,0.0-0.0-6.0,,SAHIL TARA,nehmatsolanki@ee.iitd.ac.in,,,,100,12,ELD431
390,BTP PART-II,P,0.0-0.0-16.0,,SAHIL TARA,nehmatsolanki@ee.iitd.ac.in,,,,100,2,ELD450
391,BTP PART-II,P,0.0-0.0-16.0,,SAHIL TARA,nehmatsolanki@ee.iitd.ac.in,,,,100,0,ELD451
392,BTP PART-II,P,0.0-0.0-16.0,,SAHIL TARA,nehmatsolanki@ee.iitd.ac.in,,,,100,0,ELD452
393,BTP PART-II,P,0.0-0.0-16.0,,SAHIL TARA,nehmatsolanki@ee.iitd.ac.in,,,,100,0,ELD453
394,BTP PART-II,P,0.0-0.0-16.0,,SAHIL TARA,nehmatsolanki@ee.iitd.ac.in,,,,100,2,ELD454
395,BTP PART-II,P,0.0-0.0-16.0,,SAHIL TARA,nehmatsolanki@ee.iitd.ac.in,,,,100,1,ELD455
396,BTP PART-II,P,0.0-0.0-16.0,,SAHIL TARA,nehmatsolanki@ee.iitd.ac.in,,,,100,0,ELD456
397,BTP PART-II,P,0.0-0.0-16.0,,SAHIL TARA,nehmatsolanki@ee.iitd.ac.in,,,,100,5,ELD457
398,BTP PART-II,P,0.0-0.0-16.0,,SAHIL TARA,nehmatsolanki@ee.iitd.ac.in,,,,100,0,ELD458
399,BTP PART-II,P,0.0-0.0-16.0,,SAHIL TARA,nehmatsolanki@ee.iitd.ac.in,,,,100,0,ELD459
400,MINOR PROJECT,P,0.0-0.0-4.0,,PRERAK BUTALA,walirati@ee.iitd.ac.in,,,,60,24,ELD780
401,MINOR PROJECT (EEA),P,0.0-0.0-6.0,,ZOYA VIG,edass@ee.iitd.ac.in,,,,60,1,ELD800
402,MAJOR PROJECT PART I,P,0.0-0.0-12.0,,ZOYA VIG,edass@ee.iitd.ac.in,,,,50,0,ELD801
403,MAJOR PROJECT PART II,P,0.0-0.0-24.0,,ZOYA VIG,edass@ee.iitd.ac.in,,,,60,4,ELD802
404,MINOR PROJECT (COMMUNICATION E,P,0.0-0.0-6.0,,MEHUL KASHYAP,anahitarattan@ee.iitd.ac.in,,,,60,2,ELD810
405,MAJOR PROJECT PART-I (COMMUNIC,P,0.0-0.0-12.0,,MEHUL KASHYAP,anahitarattan@ee.iitd.ac.in,,,,60,0,ELD811
406,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,MEHUL KASHYAP,anahitarattan@ee.iitd.ac.in,,,,60,5,ELD812
407,MINOR PROJECT,P,0.0-0.0-6.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,60,3,ELD830
408,MAJOR PROJECT PART-I (INTEGRAT,P,0.0-0.0-12.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,60,0,ELD831
409,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,60,2,ELD832
410,MAJOR PROJECT PART-I,P,0.0-0.0-12.0,,STUVAN SARAF,bhardwajrati@ee.iitd.ac.in,,,,25,2,ELD851
411,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,STUVAN SARAF,bhardwajrati@ee.iitd.ac.in,,,,60,5,ELD852
412,MAJOR PROJECT PART-I,P,0.0-0.0-12.0,,JAYAN SASTRY,sonikabir@ee.iitd.ac.in,,,,60,2,ELD871
413,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,JAYAN SASTRY,sonikabir@ee.iitd.ac.in,,,,60,5,ELD872
414,MAJOR PROJECT PART-I,P,0.0-0.0-12.0,,PRERAK BUTALA,walirati@ee.iitd.ac.in,,,,60,2,ELD880
415,MAJOR PROJECT PART II,P,0.0-0.0-24.0,,PRERAK BUTALA,walirati@ee.iitd.ac.in,,,,60,5,ELD881
416,MS RESEARCH PROJECT,P,0.0-0.0-72.0,,SEHER SACHDEVA,neelofar47@ee.iitd.ac.in,,,,60,45,ELD895
417,DIGITAL ELECTRONICS,B,3.0-0.0-3.0,,HAZEL SARIN,abramgaba@ee.iitd.ac.in,MTh 09:30-11:00,,,250,326,ELL201
418,SIGNALS AND SYSTEMS,D,3.0-1.0-0.0,,MEHUL KASHYAP,anahitarattan@ee.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,200,168,ELL205
419,PHYSICAL ELECTRONICS,A,3.0-0.0-0.0,,HRIDAAN KAMDAR,singhmishti@ee.iitd.ac.in,MTh 08:00-09:30,,,150,47,ELL211
420,ENGINEERING ELECROMAGNETICS,E,3.0-1.0-0.0,,ARNAV KORPAL,majumdarhrishita@care.iitd.ac.in,TWF 10:00-11:00,MTThF 13:00-14:00,,200,140,ELL212
421,CONTROL ENGINEERING I,F,3.0-1.0-0.0,,ZOYA VIG,edass@ee.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,200,183,ELL225
422,POWER ELECTR. & ENERGY DEVICES,A,3.0-0.0-0.0,,PARI VENKATESH,fatwal@ee.iitd.ac.in,MTh 08:00-09:30,,,102,111,ELL231
423,ELECTRICAL & ELECTRONIC INSTR.,B,3.0-0.0-0.0,,SEHER SACHDEVA,neelofar47@ee.iitd.ac.in,MTh 09:30-11:00,,,60,60,ELL301
424,POWER ENGINEERING-I,F,3.0-1.0-0.0,,SARA CHAD,eshani24@ee.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,150,178,ELL303
425,ANALOG ELECTRONIC CIRCUITS,X,3.0-1.0-3.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,0,0,ELL304
426,INTRODUCTION TO VLSI DESIGN,E,3.0-0.0-0.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,TWF 10:00-11:00,,,120,31,ELL316
427,DIGITAL SIGNAL PROCESSING,M,3.0-0.0-2.0,,HRIDAAN JHA,yuvraj-sahota@ee.iitd.ac.in,MTh 17:00-18:30,,,100,96,ELL319
428,ELECTRIC DRIVES,B,3.0-0.0-0.0,,ABRAM SAMRA,sacharnakul@ee.iitd.ac.in,MTh 09:30-11:00,,,150,75,ELL332
429,POWER ENGINEERING-II,X,3.0-0.0-0.0,,MISHA SAMRA,mshenoy@ee.iitd.ac.in,,,,0,0,ELL363
430,EMBEDDED SYSTEMS,M,3.0-0.0-0.0,,PRERAK BUTALA,walirati@ee.iitd.ac.in,MTh 17:00-18:30,,,160,163,ELL365
431,POWER SYSTEMS PROTECTION,E,3.0-0.0-0.0,,MISHA SAMRA,mshenoy@ee.iitd.ac.in,TWF 10:00-11:00,,,50,9,ELL400
432,OPERATING SYSTEMS,A,3.0-0.0-0.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,MTh 08:00-09:30,,,25,15,ELL405
433,DIGITAL COMMUNICATIONS,X,3.0-0.0-2.0,,RHEA BADAMI,raunak36@ee.iitd.ac.in,,,,120,15,ELL411
434,SWITCH MODE POWER CONVERSION,L,3.0-0.0-0.0,,STUVAN SARAF,bhardwajrati@ee.iitd.ac.in,,,,100,15,ELL437
435,OPTIMAL CONTROL THEORY,B,3.0-0.0-0.0,,LAKSHAY LALLA,kapte@ee.iitd.ac.in,MTh 09:30-11:00,,,60,24,ELL703
436,STOCHASTIC FILTERING AND IDENT,AA,3.0-0.0-0.0,,RAGHAV SEM,bariavardaniya@ee.iitd.ac.in,MTh 14:00-15:30,,,60,8,ELL705
437,SYSTEMS BIOLOGY,D,3.0-0.0-0.0,,VRITIKA LATA,aradhya30@ee.iitd.ac.in,TWF 09:00-10:00,,,60,13,ELL707
438,SIGNAL THEORY,X,3.0-0.0-0.0,,KEYA REDDY,arorasahil@ee.iitd.ac.in,,,,0,0,ELL711
439,OPTICAL COMMUNICATION SYSTEMS,A,3.0-0.0-0.0,,MANNAT SATHE,shanayasaxena@ee.iitd.ac.in,MTh 08:00-09:30,,,60,28,ELL717
440,STATISTICAL SIGNAL PROCESSING,X,3.0-0.0-0.0,,SEHER APTE,nuppal@care.iitd.ernet.in,,,,60,6,ELL718
441,DETECTION & ESTIMATION THEORY,B,3.0-0.0-0.0,,SHLOK WABLE,shamikchana@ee.iitd.ac.in,MTh 09:30-11:00,,,60,29,ELL719
442,ADVANCED DIGITAL SIGNAL PROCES,F,3.0-0.0-0.0,,RASHA CHEEMA,dbahri@ee.iitd.ac.in,TThF 11:00-12:00,,,60,31,ELL720
443,BROADBAND COMMUNICATION SYSTEM,F,3.0-0.0-0.0,,MEHUL KASHYAP,anahitarattan@ee.iitd.ac.in,TThF 11:00-12:00,,,90,45,ELL723
444,WIRELESS COMMUNICATIONS,J,3.0-0.0-0.0,,VIDUR SATHE,rashalata@ee.iitd.ac.in,MTF 12:00-13:00,,,60,24,ELL725
445,I.C. TECHNOLOGY,C,3.0-0.0-0.0,,GOKUL HEGDE,srinivasmadhup@ee.iitd.ac.in,TWF 08:00-09:00,,,60,50,ELL730
446,MIXED SIGNAL CIRCUIT DESIGN,B,3.0-0.0-0.0,,YASMIN CHAR,kotharidharmajan@ee.iitd.ac.in,MTh 09:30-11:00,,,75,23,ELL731
447,MICRO AND NANO PHOTONICS,M,3.0-0.0-0.0,,VIDUR SATHE,seher95@ee.iitd.ac.in,MTh 17:00-18:30,,,60,15,ELL738
448,INTRODUCTION TO MEMS DESIGN,X,3.0-0.0-0.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,20,13,ELL742
449,ACTIVE AND PASSIVE FILTER DESI,AA,3.0-0.0-0.0,,ESHANI BALAN,jhayer@ee.iitd.ac.in,MTh 14:00-15:30,,,60,26,ELL747
450,SEMICONDUCTOR MEMORY DESIGN,X,3.0-0.0-0.0,,BIJU DESHMUKH,baradishita@ee.iitd.ac.in,,,,60,30,ELL749
451,ELECTRIC DRIVE SYSTEM,F,3.0-0.0-0.0,,LAVANYA TARA,tarabatra@ee.iitd.ac.in,TThF 11:00-12:00,,,60,22,ELL752
452,SWITCHED MODE POWER CONVERSION,L,3.0-0.0-0.0,,STUVAN SARAF,bhardwajrati@ee.iitd.ac.in,"W 13:00-14:00 ,TF 18:00-19:00",,,60,26,ELL760
453,ELECTRICAL SYSTEMS FOR CONSTRUCTION INDUSTRIES,AD,3.0-0.0-2.0,,CHARVI RANGANATHAN,rati41@ee.iitd.ac.in,TF 15:30-17:00,,,60,25,ELL769
454,ADVANCED POWER SYSTEM OPTIMIZA,D,3.0-0.0-0.0,,JAYAN SASTRY,sonikabir@ee.iitd.ac.in,TWF 09:00-10:00,,,60,19,ELL776
455,DYNAMIC MODELLING AND CONTROL,F,3.0-0.0-0.0,,VIDUR SONI,ymand@ee.iitd.ac.in,TThF 11:00-12:00,,,60,14,ELL778
456,OPERATING SYSTEMS,A,3.0-0.0-2.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,MTh 08:00-09:30,,,60,34,ELL783
457,INTRODUCTION TO MACHINE LEARNI,C,3.0-0.0-0.0,,JHANVI GROVER,ysalvi@ee.iitd.ac.in,TWF 08:00-09:00,,,50,50,ELL784
458,MULTIMEDIA SYSTEMS,X,3.0-0.0-0.0,,LAKSHAY GARDE,suhanabalasubramanian@ee.iitd.ernet.in,,,,50,60,ELL786
459,COMPUTATIONAL PERCEPTION & CO.,AD,3.0-0.0-0.0,,PRERAK BUTALA,walirati@ee.iitd.ac.in,TF 15:30-17:00,,,50,29,ELL788
460,COMPUTER VISION,X,3.0-0.0-0.0,,LAKSHAY GARDE,suhanabalasubramanian@ee.iitd.ernet.in,,,,60,70,ELL793
461,ADVANCED TOPICS IN SYSTEMS AND,M,3.0-0.0-0.0,,ONKAR ACHARYA,cwagle@ee.iitd.ac.in,MTh 17:00-18:30,,,60,10,ELL808
462,ADVANCED INFORMATION THEORY,X,3.0-0.0-0.0,,DARSHIT GODA,sumer17@ee.iitd.ac.in,,,,60,7,ELL813
463,WIRELESS OPTICAL COMMUNICATION,H,3.0-0.0-0.0,,JAYAN SEHGAL,reyansh34@ee.iitd.ac.in,"MW 11:00-12:00 ,Th 12:00-13:00",,,60,16,ELL814
464,MIMO WIRELESS COMMUNICATIONS,E,3.0-0.0-0.0,,KEYA REDDY,arorasahil@ee.iitd.ac.in,TWF 10:00-11:00,,,60,3,ELL815
465,TELECOMMUNICATION TECHNOLOGIES,AB,3.0-0.0-0.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,MTh 15:30-17:00,,,60,1,ELL818
466,SELECTED TOPICS IN INFORMATION PROCESSING-I,X,3.0-0.0-0.0,,DARSHIT BATRA,jbarman@ee.iitd.ac.in,,,,60,10,ELL823
467,SELECTED TOPICS IN IEC-I,X,3.0-0.0-0.0,,ANAY YADAV,mishasarkar@ee.iitd.ac.in,,,,60,7,ELL832
468,CMOS RF IC DESIGN,AD,3.0-0.0-0.0,,VARDANIYA AHLUWALIA,bhavinbakshi@ee.iitd.ac.in,TF 15:30-17:00,,,70,26,ELL833
469,DIGITAL CONTROL OF POWER ELECT,M,3.0-0.0-0.0,,ISHAAN DUTTA,jhanvi83@ee.iitd.ac.in,MTh 17:00-18:30,,,60,32,ELL850
470,ADVANCED TOPICS IN POWER ELECT,AC,3.0-0.0-0.0,,HRISHITA DUGAR,wasontaimur@ee.iitd.ac.in,TF 14:00-15:30,,,50,15,ELL856
471,ADVANCED MACHINE LEARNING,J,3.0-0.0-0.0,,RATI KASHYAP,ojas68@ee.iitd.ac.in,MTF 12:00-13:00,,,60,35,ELL888
472,MOBILE COMPUTING,X,3.0-0.0-0.0,,ALISHA UPPAL,anya84@ee.iitd.ac.in,,,,60,2,ELL896
473,DIGITAL ELECTRONICS LABORATORY,P,0.0-0.0-3.0,,HAZEL SARIN,abramgaba@ee.iitd.ac.in,,,,250,6,ELP201
474,ELECTROMECHANICS LABORATORY,P,0.0-0.0-3.0,,ABRAM SAMRA,sacharnakul@ee.iitd.ac.in,,,,250,192,ELP203
475,POWER ELECTRONICS LABORATORY,P,0.0-0.0-3.0,,ISHAAN DUTTA,jhanvi83@ee.iitd.ac.in,,,,160,174,ELP302
476,POWER ENGINEERING LABORATORY,P,0.0-0.0-3.0,,VIDUR SONI,ymand@ee.iitd.ac.in,,,,4,3,ELP303
477,DESIGN AND SYSTEM LABORATORY,P,0.0-0.0-3.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,,,,301,306,ELP305
478,COMMUNICATION ENGINEERING LAB.,P,0.0-0.0-2.0,,DARSHIT BATRA,jbarman@ee.iitd.ac.in,,,,112,120,ELP311
479,ELECTRIC DRIVES LABORATORY,P,0.0-0.0-3.0,,CHARVI RANGANATHAN,rati41@ee.iitd.ac.in,,,,100,0,ELP332
480,TELECOMMUNICATION NETWORKS LABORATORY,P,0.0-1.0-4.0,,ALISHA UPPAL,anya84@ee.iitd.ac.in,,,,60,18,ELP720
481,PHYSICAL DESIGN LABORATORY,P,0.0-0.0-6.0,,ABRAM BHARGAVA,misha96@ee.iitd.ac.in,,,,60,6,ELP736
482,SOFTWARE LAB,P,0.0-1.0-4.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,,,,60,6,ELP780
483,ADVANCED CONTROL LABORATORY,P,0.0-0.0-4.0,,SEHER SACHDEVA,neelofar47@ee.iitd.ac.in,,,,60,0,ELP801
484,IEC LABORATORY-II,P,0.0-0.0-6.0,,ABRAM BHARGAVA,misha96@ee.iitd.ac.in,,,,60,8,ELP832
485,ELECTRICAL DRIVES LABORATORY,P,0.0-0.0-3.0,,LAVANYA TARA,tarabatra@ee.iitd.ac.in,,,,25,8,ELP852
486,DSP BASED CONTROL OF POWER ELE,P,0.0-0.0-3.0,,STUVAN SARAF,bhardwajrati@ee.iitd.ac.in,,,,60,19,ELP853
487,POWER SYSTEM LAB 2,P,0.0-1.0-4.0,,VIDUR SONI,ymand@ee.iitd.ac.in,,,,60,19,ELP871
488,SEMINAR COURSE - I,P,0.0-0.0-2.0,,RASHA CHEEMA,dbahri@ee.iitd.ac.in,,,,200,187,ELQ301
489,INDEPENDENT STUDY (EE1),X,0.0-3.0-0.0,,CHARVI RANGANATHAN,rati41@ee.iitd.ac.in,,,,20,9,ELS310
490,INDEPENDENT STUDY (EE3),X,0.0-3.0-0.0,,CHARVI RANGANATHAN,rati41@ee.iitd.ac.in,,,,20,7,ELS330
491,Special Modules in ET-I,X,1.0-0.0-0.0,,NEYSA HANS,cwali@ee.iitd.ac.in,,,,19,22,ELV753
492,SPECIAL MODULE IN COMPUTERS,X,1.0-0.0-0.0,,LAKSHAY GARDE,suhanabalasubramanian@ee.iitd.ernet.in,,,,10,0,ELV780
493,SPECIAL MODULE IN COMMUNICATIO,X,1.0-0.0-0.0,,ALISHA UPPAL,anya84@ee.iitd.ac.in,,,,60,0,ELV821
494,FIBER OPTICS AND OPTICAL COMMUNICATIONS LAB.,P,0.0-0.0-6.0,,MANNAT SATHE,shanayasaxena@ee.iitd.ac.in,,,,60,25,JOP791
495,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,60,3,JVD812
496,Cognitive Science Project II,X,0.0-0.0-18.0,,SHALV BHANDARI,hazelkar@hss.iitd.ac.in,,,,25,17,HSD622
