S.No,Course Name,Slot Name,Units,Type,Instructor,Instructor Email,Lecture Time,Tutorial Time,Practical Time,Vacancy,Current Strength,Course Code
327,DIGITAL LOGIC & SYSTEM DESIGN,E,3.0-0.0-0.0,,GOKUL WABLE,tdhaliwal@cse.iitd.ac.in,TWF 10:00-11:00,,,150,171,COL215L
328,DIGITAL LOGIC & SYSTEM DESIGN,X,3.0-0.0-0.0,,GOKUL WABLE,tdhaliwal@cse.iitd.ac.in,,,,0,0,COL215L
329,PRINCIPLES OF ARTIFICIAL INT.,F,3.0-0.0-2.0,,TARAN DUTT,elakshisetty@cse.iitd.ac.in,TThF 11:00-12:00,,,120,139,COL333
330,COMPUTER NETWORKS,D,3.0-0.0-2.0,,JHANVI SANT,bhamini44@cse.iitd.ac.in,TWF 09:00-10:00,,,130,125,COL334
331,ANALYSIS & DESIGN OF ALGORITHMS,E,3.0-1.0-0.0,,MYRA KADAKIA,lavanyasamra@cse.iitd.ac.in,TWF 10:00-11:00,MTThF 13:00-14:00,,140,157,COL351
332,ARTIFICIAL INTELLIGENCE,F,3.0-0.0-2.0,,TARAN DUTT,elakshisetty@cse.iitd.ac.in,TThF 11:00-12:00,,,5,6,COL671
333,COMPUTER NETWORKS,D,3.0-0.0-2.0,,JHANVI SANT,bhamini44@cse.iitd.ac.in,TWF 09:00-10:00,,,120,11,COL672
334,ADVANCED DATA STRUCTURES,A,3.0-0.0-2.0,,BIJU RANGANATHAN,kapoorayesha@cse.iitd.ac.in,MTh 08:00-09:30,,,120,48,COL702
335,LOGIC FOR COMPUTER SCIENCE,B,3.0-0.0-2.0,,VIDUR CHAUHAN,baladhanush@cse.iitd.ac.in,MTh 09:30-11:00,,,120,51,COL703
336,ARCH. OF HIGH PERF. COMPUTERS,D,3.0-0.0-2.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,TWF 09:00-10:00,,,120,12,COL718
337,COMPILER DESIGN,C,3.0-0.0-3.0,,FARHAN BANDI,aptevihaan@cse.iitd.ac.in,TWF 08:00-09:00,,,75,39,COL728
338,PARALLEL PROGRAMMING,AB,3.0-0.0-2.0,,ARMAAN GULATI,priyanshmaster@cse.iitd.ac.in,MTh 15:30-17:00,,,75,29,COL730
339,ALGORITHMIC GRAPH THEORY,A,3.0-0.0-0.0,,TAIMUR DHINGRA,taramann@cse.iitd.ac.in,MTh 08:00-09:30,,,75,16,COL751
340,CRYPTOGRAPHY & COMPUTER SEC.,D,3.0-0.0-0.0,,DHARMAJAN DANI,jdugal@cse.iitd.ac.in,TWF 09:00-10:00,,,50,40,COL759
341,DATA MINING,AD,3.0-0.0-2.0,,ARNAV GOYAL,tejassaxena@cse.iitd.ac.in,TF 15:30-17:00,,,80,78,COL761
342,Information Retrieval and Web Search,AA,3.0-0.0-2.0,,SAMARTH KHURANA,kimayakibe@cse.iitd.ac.in,MTh 14:00-15:30,,,100,95,COL764
343,INTRO. TO LOGIC & FUNCT. PROG.,B,3.0-0.0-2.0,,SAMIHA KAUR,randhawastuvan@cse.iitd.ac.in,MTh 09:30-11:00,,,75,37,COL765
344,NATURAL LANGUAGE PROCESSING,AC,3.0-0.0-2.0,,ROHAN ZACHARIA,jivin80@cse.iitd.ac.in,TF 14:00-15:30,,,6,47,COL772
345,MACHINE LEARNING,C,3.0-0.0-2.0,,EHSAAN SATHE,goyalarnav@cse.iitd.ac.in,TWF 08:00-09:00,,,90,111,COL774
346,COMPUTER VISION,J,3.0-0.0-2.0,,SAIRA TATA,zarasoman@cse.iitd.ac.in,MTF 12:00-13:00,,,75,69,COL780
347,ADV. TOPICS IN EMBEDDED COMP.,H,3.0-0.0-0.0,,ADVIKA RANGANATHAN,lchaudhari@cse.iitd.ac.in,M 11:00-12:00,,,75,7,COL788
348,SPL TOPICS IN HARDWARE SYSTEMS,B,3.0-0.0-0.0,,LAKSHIT HANDA,heergolla@cse.iitd.ac.in,MTh 09:30-11:00,,,75,8,COL861
349,SPL TOPICS IN SOFTWARE SYSTEMS,AB,3.0-0.0-0.0,,JAYESH KEER,mishtiraval@cse.iitd.ac.in,MTh 15:30-17:00,,,75,8,COL862
350,SPL. TOPICS IN THEO. COMP. SC.,AA,3.0-0.0-0.0,,SUMER SAMPATH,nakulhayre@cse.iitd.ernet.in,MTh 14:00-15:30,,,75,31,COL863
351,SPECIAL TOPICS IN COMPUTER AP.,AD,3.0-0.0-0.0,,MOHANLAL VIG,usavant@cse.iitd.ac.in,TF 15:30-17:00,,,75,7,COL865
352,SPL. TOPICS IN HIGH SPEED NET.,M,3.0-0.0-0.0,,SAMIHA KAUR,randhawastuvan@cse.iitd.ac.in,MTh 17:00-18:30,,,50,44,COL867
353,SPL. TOPICS IN DATABASE SYST.,H,3.0-0.0-0.0,,JAYESH GOKHALE,tvarkey@cse.iitd.ac.in,M 11:00-12:00,,,100,5,COL868
354,INTRODUCTION TO COMP.SC. & ENG,X,0.0-0.0-2.0,,JHANVI SANT,bhamini44@cse.iitd.ac.in,,,,120,162,CON101
355,Teaching Practicum in Computer Science and Engineering,X,0.0-0.0-8.0,,SAIRA TATA,zarasoman@cse.iitd.ac.in,,,,200,113,CON800
356,Research Practicum in Computer Science and Engineering,X,1.0-0.0-8.0,,SAMIHA KAUR,randhawastuvan@cse.iitd.ac.in,,,,100,26,CON801
357,SOFTWARE SYSTEMS LABORATORY,P,0.0-0.0-6.0,,ADVIKA RANGANATHAN,lchaudhari@cse.iitd.ac.in,,,,120,31,COP701
358,INDEPENDENT STUDY (CS),P,0.0-3.0-0.0,,SAMARTH KHURANA,kimayakibe@cse.iitd.ac.in,,,,30,5,COS310
359,INDEPENDENT STUDY,P,0.0-3.0-0.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,,,,30,2,COS799
360,SPECIAL MODULE IN SOFTWARE SY.,H,1.0-0.0-0.0,,PIHU BISWAS,kulkarnidrishya@cse.iitd.ac.in,M 11:00-12:00,,,50,3,COV882
361,DESIGN PROJECT -2,P,0.0-0.0-12.0,,SAMARTH DEEP,duttsaksham@design.iitd.ac.in,,,,25,20,DSD891
362,INDUSTRY/ RESEARCH DESIGN PRO.,P,0.0-0.0-18.0,,EVA RAJA,yasminkrishna@design.iitd.ac.in,,,,5,0,DSD892
363,FRAMEWORK OF DESIGN,A,2.0-0.0-0.0,,ANVI BARIA,sumerbrar@design.iitd.ac.in,MTh 08:00-09:30,,,25,20,DSL710
364,FORM AND AESTHETICS,AC,1.0-0.0-1.0,,PURAB SANE,eshah@design.iitd.ac.in,TF 14:00-15:30,,,40,28,DSL751L
365,SPECIAL TOPICS IN DESIGN 1,P,3.0-0.0-0.0,,EVA RAJA,yasminkrishna@design.iitd.ac.in,,,,20,18,DSL810
366,DESIGN AND INNOVATION METHODS,AA,1.0-0.0-4.0,,PRANAY SATHE,gokulramanathan@design.iitd.ac.in,MTh 14:00-15:30,,,40,56,DSP721
367,APPLIED ERGONOMICS,AB,1.0-0.0-2.0,,PRANAY SATHE,gokulramanathan@design.iitd.ac.in,MTh 15:30-17:00,,,30,23,DSP722
368,COMMUNI. & PRESENTATION SKILLS,B,1.0-0.0-4.0,,SAMARTH DEEP,duttsaksham@design.iitd.ac.in,MTh 09:30-11:00,,,40,14,DSP731
369,SOCIAL IMMERSION,P,0.0-0.0-2.0,,HAZEL CHEEMA,danipari@design.iitd.ac.in,,,,25,17,DSR761
370,MEDIA STUDIES,J,2.0-0.0-2.0,,REYANSH KUNDA,eva74@design.iitd.ac.in,MTF 12:00-13:00,,,40,30,DSR812
371,DESIGN FOR USER EXPERIENCE,E,3.0-0.0-0.0,,NEHMAT MAMMEN,abramsubramaniam@design.iitd.ac.in,TWF 10:00-11:00,,,40,26,DSR832
372,STRATEGIC DESIGN MANAGEMENT,M,2.0-0.0-2.0,,ANVI BARIA,sumerbrar@design.iitd.ac.in,MTh 17:00-18:30,,,25,11,DSR852
373,DESIGN IN INDIAN CONTEXT,F,3.0-0.0-0.0,,NEHMAT MAMMEN,abramsubramaniam@design.iitd.ac.in,TThF 11:00-12:00,,,40,10,DSR862
374,SPECIAL MODULES IN DESIGN,P,1.0-0.0-0.0,,HAZEL CHEEMA,danipari@design.iitd.ac.in,,,,40,31,DSV820
375,DOCTORAL THESIS,P,0.0-0.0-0.0,,ALIA GOPAL,balakeya@cc.iitd.ernet.in,,,,5000,3346,DTD899
376,B.TECH. PROJECT - I,P,0.0-0.0-6.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,140,78,ELD411
377,B.TECH. PROJECT - I,P,0.0-0.0-6.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,50,43,ELD431
378,MAJOR PROJECT PART I,P,0.0-0.0-12.0,,ZOYA VIG,edass@ee.iitd.ac.in,,,,50,16,ELD801
379,MAJOR PROJECT PART II,P,0.0-0.0-24.0,,ZOYA VIG,edass@ee.iitd.ac.in,,,,50,0,ELD802
380,MAJOR PROJECT PART-I (COMMUNIC,P,0.0-0.0-12.0,,HRIDAAN JHA,yuvraj-sahota@ee.iitd.ac.in,,,,50,20,ELD811
381,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,HRIDAAN JHA,yuvraj-sahota@ee.iitd.ac.in,,,,50,0,ELD812
382,MAJOR PROJECT PART-I (INTEGRAT,P,0.0-0.0-12.0,,HRIDAAN KAMDAR,singhmishti@ee.iitd.ac.in,,,,50,16,ELD831
383,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,HRIDAAN KAMDAR,singhmishti@ee.iitd.ac.in,,,,50,0,ELD832
384,MAJOR PROJECT PART-I,P,0.0-0.0-12.0,,CHARVI RANGANATHAN,rati41@ee.iitd.ac.in,,,,50,24,ELD851
385,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,CHARVI RANGANATHAN,rati41@ee.iitd.ac.in,,,,50,0,ELD852
386,MAJOR PROJECT PART-I,P,0.0-0.0-12.0,,SARA CHAD,eshani24@ee.iitd.ac.in,,,,50,10,ELD871
387,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,SARA CHAD,eshani24@ee.iitd.ac.in,,,,50,0,ELD872
388,MAJOR PROJECT PART-I,P,0.0-0.0-12.0,,JHANVI GROVER,ysalvi@ee.iitd.ac.in,,,,50,10,ELD880
389,MAJOR PROJECT PART II,P,0.0-0.0-24.0,,JHANVI GROVER,ysalvi@ee.iitd.ac.in,,,,50,0,ELD881
390,MS RESEARCH PROJECT,P,0.0-0.0-72.0,,DHARMAJAN LOKE,danishaan@ee.iitd.ac.in,,,,50,24,ELD895
391,INTRO. TO ELECTRICAL ENGG.,E,3.0-0.0-0.0,,VIDUR SATHE,rashalata@ee.iitd.ac.in,TWF 10:00-11:00,,,500,0,ELL100L
392,DIGITAL ELECTRONICS,A,3.0-0.0-0.0,,ANAY YADAV,mishasarkar@ee.iitd.ac.in,MTh 08:00-09:30,,,100,112,ELL201L
393,CIRCUIT THEORY,B,3.0-1.0-0.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,MTh 09:30-11:00,,,165,180,ELL202
394,ELECTROMECHANICS,E,3.0-1.0-0.0,,STUVAN SARAF,bhardwajrati@ee.iitd.ac.in,TWF 10:00-11:00,MTThF 13:00-14:00,,170,185,ELL203
395,ELECTROMECHANICS,X,3.0-1.0-0.0,,STUVAN SARAF,bhardwajrati@ee.iitd.ac.in,,,,0,6,ELL203
396,SIGNALS AND SYSTEMS,D,3.0-1.0-0.0,,DARSHIT GODA,sumer17@ee.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,250,262,ELL205
397,SIGNALS AND SYSTEMS,D1,3.0-1.0-0.0,,DARSHIT GODA,sumer17@ee.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,125,0,ELL205
398,SIGNALS AND SYSTEMS,D2,3.0-1.0-0.0,,RASHA CHEEMA,dbahri@ee.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,125,0,ELL205
399,PHYSICAL ELECTRONICS,A,3.0-0.0-0.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,MTh 08:00-09:30,,,100,57,ELL211
400,POWER ELECTRONICS,B,3.0-0.0-0.0,,HRISHITA DUGAR,wasontaimur@ee.iitd.ac.in,MTh 09:30-11:00,,,160,159,ELL302
401,ANALOG ELECTRONIC CIRCUITS,F,3.0-1.0-3.0,,YASMIN CHAR,kotharidharmajan@ee.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,160,150,ELL304
402,COMPUTER ARCHITECTURE,E,3.0-0.0-0.0,,PRERAK BUTALA,walirati@ee.iitd.ac.in,TWF 10:00-11:00,,,300,246,ELL305
403,COMMUNICATION ENGINEERING,D,3.0-1.0-0.0,,SHLOK WABLE,shamikchana@ee.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,160,168,ELL311
404,INTRO. TO ANALOG INT. CIRCUITS,D,3.0-0.0-0.0,,MAMOOTY BUCH,beraneelofar@ee.iitd.ac.in,TWF 09:00-10:00,,,100,9,ELL315
405,DIGITAL HARDWARE DESIGN,H,3.0-0.0-0.0,,RANBIR RAVAL,elakshisangha@ee.iitd.ac.in,M 11:00-12:00,,,70,50,ELL318
406,MULTIVARIABLE CONTROL,H,3.0-0.0-0.0,,VRITIKA LATA,aradhya30@ee.iitd.ac.in,M 11:00-12:00,,,80,80,ELL333
407,POWER ENGINEERING-II,AD,3.0-0.0-0.0,,SARA CHAD,eshani24@ee.iitd.ac.in,TF 15:30-17:00,,,90,47,ELL363
408,MACHINE INTELLIGENCE & LEARNING,J,3.0-0.0-2.0,,SHAMIK D’ALIA,kiaradani@ee.iitd.ac.in,MTF 12:00-13:00,,,75,121,ELL409
409,LINEAR SYSTEMS THEORY,A,3.0-0.0-0.0,,SEHER SACHDEVA,neelofar47@ee.iitd.ac.in,MTh 08:00-09:30,,,50,39,ELL700
410,MATHEMATICAL METHODS IN CONTRO,M,3.0-0.0-0.0,,TRISHA BHATNAGAR,fatehgupta@ee.iitd.ernet.in,MTh 17:00-18:30,,,60,55,ELL701
411,NONLINEAR SYSTEMS,B,3.0-0.0-0.0,,LAKSHAY LALLA,kapte@ee.iitd.ac.in,MTh 09:30-11:00,,,50,36,ELL702
412,Optimization for Electrical Engineers,C,3.0-0.0-0.0,,ONKAR ACHARYA,cwagle@ee.iitd.ac.in,TWF 08:00-09:00,,,120,98,ELL706
413,CODING THEORY,X,3.0-0.0-0.0,,MEHUL KASHYAP,anahitarattan@ee.iitd.ac.in,TWF 10:00-11:00,,,100,62,ELL710
414,SIGNAL THEORY,A,3.0-0.0-0.0,,KEYA REDDY,arorasahil@ee.iitd.ac.in,MTh 08:00-09:30,,,100,43,ELL711
415,DIGITAL COMMUNICATIONS,AB,3.0-0.0-0.0,,RHEA BADAMI,raunak36@ee.iitd.ac.in,MTh 15:30-17:00,,,100,28,ELL712
416,MICROWAVE THEORY AND TECHNIQUE,B,3.0-0.0-0.0,,RATI KARI,ishitakade@ee.iitd.ac.in,MTh 09:30-11:00,,,60,14,ELL713
417,BASIC INFORMATION THEORY,J,3.0-0.0-0.0,,SEHER APTE,nuppal@care.iitd.ernet.in,MTF 12:00-13:00,,,50,16,ELL714
418,TELECOMMUNICATION SWITCHING AN,X,3.0-0.0-0.0,,ALISHA UPPAL,anya84@ee.iitd.ac.in,,,,50,22,ELL716
419,DIGITAL COMMUNICATION & INFORM,F,3.0-0.0-0.0,,MEHUL KASHYAP,anahitarattan@ee.iitd.ac.in,TThF 11:00-12:00,,,50,41,ELL727
420,OPTOELECTRONIC INSTRUMENTATION,H,3.0-0.0-0.0,,JAYAN SEHGAL,reyansh34@ee.iitd.ac.in,M 11:00-12:00,,,50,29,ELL728
421,Stochastic Control and Reinforcement Learning,X,3.0-0.0-0.0,,SAHIL TARA,nehmatsolanki@ee.iitd.ac.in,,,,150,46,ELL729
422,MICRO AND NANOELECTRONICS,C,3.0-0.0-0.0,,GOKUL HEGDE,srinivasmadhup@ee.iitd.ac.in,TWF 08:00-09:00,,,75,30,ELL732
423,MOS VLSI DESIGN,E,3.0-0.0-0.0,,ZEESHAN DOCTOR,mwali@ee.iitd.ac.in,TWF 10:00-11:00,,,1,40,ELL734
424,ANALOG INTEGRATED CIRCUITS,D,3.0-0.0-0.0,,ESHANI BALAN,jhayer@ee.iitd.ac.in,TWF 09:00-10:00,,,70,58,ELL735
425,MICRO AND NANO PHOTONICS,M,3.0-0.0-0.0,,VIDUR SATHE,seher95@ee.iitd.ac.in,MTh 17:00-18:30,,,60,7,ELL738
426,COMPACT MODELING OF SEMICONDUC,AC,3.0-0.0-0.0,,DHARMAJAN LOKE,danishaan@ee.iitd.ac.in,TF 14:00-15:30,,,50,19,ELL740
427,SEMICONDUCTOR MEMORY DESIGN,X,3.0-0.0-0.0,,ABRAM BHARGAVA,misha96@ee.iitd.ac.in,,,,50,26,ELL749
428,MODELLING OF ELECTRICAL MACHIN,D,3.0-0.0-0.0,,LAVANYA TARA,tarabatra@ee.iitd.ac.in,TWF 09:00-10:00,,,50,25,ELL750
429,POWER ELECTRONIC CONVERTERS,M,3.0-0.0-0.0,,ABRAM SAMRA,sacharnakul@ee.iitd.ac.in,MTh 17:00-18:30,,,75,52,ELL751
430,ELECTRIC VEHICLES,AD,3.0-0.0-0.0,,CHARVI RANGANATHAN,rati41@ee.iitd.ac.in,TF 15:30-17:00,,,50,43,ELL764
431,POWER SYSTEM ANALYSIS,A,3.0-0.0-0.0,,JAYAN SASTRY,sonikabir@ee.iitd.ac.in,MTh 08:00-09:30,,,50,40,ELL770
432,ADVANCED POWER SYSTEM PROTECTI,E,3.0-0.0-0.0,,MISHA SAMRA,mshenoy@ee.iitd.ac.in,TWF 10:00-11:00,,,50,41,ELL771
433,POWER SYSTEM DYNAMICS,F,3.0-0.0-0.0,,VIDUR SONI,ymand@ee.iitd.ac.in,TThF 11:00-12:00,,,50,34,ELL775
434,SOFTWARE FUNDAMENTALS FOR COMP,C,3.0-0.0-0.0,,JHANVI GROVER,ysalvi@ee.iitd.ac.in,TWF 08:00-09:00,,,50,24,ELL781
435,COMPUTER ARCHITECTURE,M,3.0-0.0-0.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,MTh 17:00-18:30,,,70,29,ELL782
436,INTRODUCTION TO MACHINE LEARNI,J,3.0-0.0-0.0,,ABRAM BHARGAVA,misha96@ee.iitd.ac.in,MTF 12:00-13:00,,,40,37,ELL784
437,COMPUTER COMMUNICATION NETWORK,K,3.0-0.0-0.0,,ALISHA UPPAL,anya84@ee.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,50,32,ELL785
438,EMBEDDED SYSTEMS AND APPLICATI,AB,3.0-0.0-0.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,MTh 15:30-17:00,,,100,43,ELL787
439,COMPUTER VISION,X,3.0-0.0-0.0,,LAKSHAY GARDE,suhanabalasubramanian@ee.iitd.ernet.in,,,,50,57,ELL793
440,ADAPTIVE AND LEARNING CONTROL,D,3.0-0.0-0.0,,RAGHAV SEM,bariavardaniya@ee.iitd.ac.in,TWF 09:00-10:00,,,60,25,ELL802
441,TELECOMMUNICATION TECHNOLOGIES,M,3.0-0.0-0.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,MTh 17:00-18:30,,,50,0,ELL818
442,SELECTED TOPICS IN INFORMATION PROCESSING-I,B,3.0-0.0-0.0,,LAKSHAY GARDE,suhanabalasubramanian@ee.iitd.ernet.in,MTh 09:30-11:00,,,50,0,ELL823
443,SELECTED TOPICS ININFORMATION PROCESSING - II,M,3.0-0.0-0.0,,HRIDAAN JHA,yuvraj-sahota@ee.iitd.ac.in,MTh 17:00-18:30,,,60,5,ELL824
444,SELECTED TOPICS IN IEC-I,X,3.0-0.0-0.0,,HAZEL SARIN,abramgaba@ee.iitd.ac.in,,,,50,21,ELL832
445,SELECTED TOPICS IN IEC-II,X,3.0-0.0-0.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,50,0,ELL834
446,SELECTED TOPICS IN POWER ELECT,AA,3.0-0.0-0.0,,ISHAAN DUTTA,jhanvi83@ee.iitd.ac.in,MTh 14:00-15:30,,,50,48,ELL857
447,SPECIAL TOPICS IN COMPUTERS 1,X,3.0-0.0-0.0,,JHANVI GROVER,ysalvi@ee.iitd.ac.in,,,,60,23,ELL880
448,COMPUTATIONAL NEUROSCIENCE,X,3.0-0.0-0.0,,PRERAK BUTALA,walirati@ee.iitd.ac.in,,,,30,15,ELL890
449,INTRO. TO ELECTRICAL ENGG.,P,0.0-0.0-2.0,,VRITIKA LATA,aradhya30@ee.iitd.ac.in,,,,115,114,ELN101
450,INTRO. ELEC.ENGG. POWER & AUTO.,P,0.0-0.0-2.0,,HRISHITA DUGAR,wasontaimur@ee.iitd.ac.in,,,,80,58,ELN111
451,TELECOMMUNICATION SOFTWARE LAB,P,0.0-1.0-4.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,,,,50,2,ELP718
452,MICROWAVE LABORATORY,P,0.0-1.0-4.0,,RANIA BORDE,mammengatik@care.iitd.ac.in,,,,70,9,ELP719
453,SOFTWARE LAB,P,0.0-1.0-4.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,,,,50,5,ELP780
454,DIGITAL SYSTEMS LAB,P,0.0-1.0-4.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,,,,50,0,ELP781
455,NETWORKS LABORATORY,P,0.0-1.0-4.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,,,,50,0,ELP782
456,IEC LABORATORY-I,P,0.0-0.0-6.0,,ABRAM BHARGAVA,misha96@ee.iitd.ac.in,,,,50,9,ELP831
457,POWER SYSTEM LAB 1,P,0.0-1.0-4.0,,JAYAN SASTRY,sonikabir@ee.iitd.ac.in,,,,50,16,ELP870
458,SEMINAR COURSE - I,P,0.0-0.0-2.0,,HAZEL SARIN,abramgaba@ee.iitd.ac.in,,,,0,2,ELQ301
459,INDEPENDENT STUDY (EE1),P,0.0-3.0-0.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,30,7,ELS310
460,INDEPENDENT STUDY (EE3),P,0.0-3.0-0.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,30,6,ELS330
461,SPECIAL MODULE IN SCIENTIFIC W,X,1.0-0.0-0.0,,HRIDAAN KAMDAR,singhmishti@ee.iitd.ac.in,,,,20,10,ELV734
462,SPECIAL MODULE IN COMPUTERS,X,1.0-0.0-0.0,,LAKSHAY GARDE,suhanabalasubramanian@ee.iitd.ernet.in,,,,30,12,ELV780
463,MAJOR PROJECT PART-I,P,0.0-0.0-24.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,60,7,JVD811
464,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,30,0,JVD812
465,Microeconomics I,AC,3.0-1.0-0.0,,SHAAN CHHABRA,chandaanahita@hss.iitd.ac.in,TF 14:00-15:30,,,25,8,HSL511
466,Macroeconomics I,A,3.0-1.0-0.0,,ALIA SANDAL,nrau@hss.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,25,8,HSL512
467,Probability and Statistics for Economics,AA,3.0-0.0-2.0,,MANNAT DALAL,seherchand@hss.iitd.ac.in,MTh 14:00-15:30,,,25,8,HSL513
468,Issues in Development,AB,3.0-0.0-0.0,,ALIA SANDAL,nrau@hss.iitd.ac.in,MTh 15:30-17:00,,,25,8,HSL514
469,Mathematical Economics,B,3.0-1.0-0.0,,JIVIN SINGHAL,saira49@hss.iitd.ac.in,MTh 09:30-11:00,,,25,8,HSL516
470,Introduction to Cognitive Science,A,3.0-0.0-2.0,,KANAV BASAK,krishnancharvi@hss.iitd.ac.in,MTh 08:00-09:30,,,25,20,HSL521
471,Basics of Programming for Cognitive Science,J,1.0-0.0-0.0,,SAKSHAM WAGLE,shankerakarsh@hss.iitd.ac.in,MTF 12:00-13:00,,,25,20,HSL522L
472,Language in the Mind,AA,3.0-1.0-0.0,,VAIBHAV BORA,sarmarhea@hss.iitd.ac.in,MTh 14:00-15:30,,,25,20,HSL541
473,Cognitive Neuroscience,AD,3.0-0.0-0.0,,MADHAV SAMI,pborde@hss.iitd.ac.in,TF 15:30-17:00,,,25,20,HSL561L
474,INTRODUCTION TO SCIENCE ANDTECHNOLOGY POLICY STUDI,M,1.0-0.0-1.0,,JAYANT DIN,ksunder@sopp.iitd.ac.in,MTh 17:00-18:30,,,30,11,HSL701
475,APPROACHES TO SCIENCE AND TECHNOLOGY POLICY STUDIES,X,1.5-0.0-0.0,,JAYANT DIN,ksunder@sopp.iitd.ac.in,,,,30,12,HSL702
476,International Economics,B,3.0-0.0-0.0,,MANIKYA DHAWAN,samrarati@hss.iitd.ac.in,MTh 09:30-11:00,,,30,7,HSL714
477,ADVANCED ECONOMETRICS,AC,3.0-0.0-0.0,,MANNAT DALAL,seherchand@hss.iitd.ac.in,TF 14:00-15:30,,,30,12,HSL719
478,Research Methods in Cognitive Science,H,1.0-0.0-0.0,,MIRAYA BHARGAVA,jayan74@hss.iitd.ac.in,M 11:00-12:00,,,35,25,HSL721L
479,WHAT IS A TEXT,X,3.0-0.0-0.0,,SIYA GOLLA,andravedika@hss.iitd.ac.in,,,,30,21,HSL731
480,TRANSFORMATIONAL THEORIES OF LANGUAGE,X,3.0-0.0-0.0,,KANAV BASAK,krishnancharvi@hss.iitd.ac.in,,,,35,3,HSL742
481,PSYCHOLINGUISTICS,B,3.0-0.0-0.0,,SHALV BHANDARI,hazelkar@hss.iitd.ac.in,MTh 09:30-11:00,,,35,3,HSL745
482,Natural Language Understanding,X,3.0-0.0-0.0,,SAKSHAM WAGLE,shankerakarsh@hss.iitd.ac.in,,,,35,4,HSL748
483,CRITICAL READING IN PHILOSOPHICAL,AB,3.0-0.0-0.0,,NEHMAT GARDE,tiwariraunak@hss.iitd.ac.in,MTh 15:30-17:00,,,30,9,HSL751
484,Judgment and Decision Making,AB,3.0-0.0-0.0,,MADHAV SAMI,pborde@hss.iitd.ac.in,MTh 15:30-17:00,,,35,18,HSL768
485,SOCIOLOGICAL THEORY,X,3.0-0.0-0.0,,ARNAV DYAL,parisachdeva@hss.iitd.ac.in,,,,30,25,HSL771
486,Social and Cultural Construction of Emotions,AC,3.0-0.0-0.0,,JAYAN KARA,anvi35@hss.iitd.ac.in,TF 14:00-15:30,,,35,17,HSL780
487,RESEARCH WRITING,A,3.0-0.0-0.0,,NEYSA KARI,samihamander@hss.iitd.ac.in,MTh 08:00-09:30,,,50,116,HSL800
488,RESEARCH WRITING,M,3.0-0.0-0.0,,NEYSA KARI,samihamander@hss.iitd.ac.in,MTh 17:00-18:30,,,50,89,HSL800
489,RESEARCH WRITING,A1,3.0-0.0-0.0,,NEYSA KARI,samihamander@hss.iitd.ac.in,,,,0,75,HSL800
490,RESEARCH WRITING,X,3.0-0.0-0.0,,NEYSA KARI,samihamander@hss.iitd.ac.in,,,,0,117,HSL800
491,LITERATURE AND THE CITY,X,3.0-0.0-0.0,,NIRVI MANDER,mishti64@hss.iitd.ac.in,,,,30,11,HSL834
492,MODERN INDIAN THEATRE,X,3.0-0.0-0.0,,YASHVI WADHWA,jayesh70@hss.iitd.ac.in,,,,60,12,HSL835
493,Independent Study in Cognitive Science,AC,0.0-2.0-0.0,,JAYAN KARA,anvi35@hss.iitd.ac.in,,,,25,23,HSS521
494,ETHNOGRAPHIC RESEARCH METHODS,X,1.5-0.0-0.0,,RENEE BATRA,jiyasaini@hss.iitd.ac.in,,,,30,27,HSV771
