S.No,Course Name,Slot Name,Units,Type,Instructor,Instructor Email,Lecture Time,Tutorial Time,Practical Time,Vacancy,Current Strength,Course Code
326,INDEPENDENT STUDY (CS),P,0.0-3.0-0.0,,SAMARTH KHURANA,kimayakibe@cse.iitd.ac.in,,,,30,13,COS310
327,INDEPENDENT STUDY,P,0.0-3.0-0.0,,SAMARTH KHURANA,kimayakibe@cse.iitd.ac.in,,,,30,6,COS799
328,SPECIAL MODULE IN MACHINE LEA.,X,1.0-0.0-0.0,,EHSAAN SATHE,goyalarnav@cse.iitd.ac.in,,,,60,27,COV878
329,SPECIAL MODULE IN PARALLEL CO.,X,1.0-0.0-0.0,,ONKAR SAGAR,rborde@cse.iitd.ac.in,,,,30,7,COV880
330,SPL. MODULE IN THEO. COMP. SC.,P,1.0-0.0-0.0,,VEDIKA JANI,hayreanya@cse.iitd.ac.in,,,,60,7,COV883
331,SPL. MODULE IN ARTIFICIAL INT.,X,1.0-0.0-0.0,,RENEE D’ALIA,chahalsamar@cse.iitd.ac.in,,,,30,7,COV884
332,SPL. MODULE IN HIGH SPEED NET.,X,1.0-0.0-0.0,,FATEH DARA,aniruddh47@cse.iitd.ac.in,,,,30,22,COV887
333,SPL. MODULE IN DATABASE SYST.,X,1.0-0.0-0.0,,SAMARTH KHURANA,kimayakibe@cse.iitd.ac.in,,,,30,8,COV888
334,MAJOR PROJECT PART 1 (CS),P,0.0-0.0-8.0,,MYRA KADAKIA,lavanyasamra@cse.iitd.ac.in,,,,40,0,CSD411
335,MAJOR PROJECT PART 1 (CO),P,0.0-0.0-8.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,,,,40,0,CSD853
336,INDEPENDENT STUDY,P,0.0-3.0-0.0,,HRISHITA DEVAN,vdani@iddc.iitd.ac.in,,,,30,1,DSS720
337,DOCTORAL THESIS,X,0.0-0.0-0.0,,NAYANTARA RAJU,ivanachopra@iitd.ac.in,,,,5000,2027,DTD899
338,MAJOR PROJECT PART 2 (EI),P,0.0-0.0-32.0,,HRIDAAN JHA,yuvraj-sahota@ee.iitd.ac.in,,,,30,2,EED854
339,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,SARA CHAD,eshani24@ee.iitd.ac.in,,,,30,1,EED898
340,PRACTICAL TRAINING,P,0.0-0.0-0.0,,RAGHAV SEM,bariavardaniya@ee.iitd.ac.in,,,,10,2,EET410
341,B.TECH. PROJECT - I,P,0.0-0.0-6.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,14,ELD411
342,B.TECH. PROJECT - I,P,0.0-0.0-6.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,11,ELD431
343,BTP PART-II,P,0.0-0.0-16.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,11,ELD450
344,BTP PART-II,P,0.0-0.0-16.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,0,ELD451
345,BTP PART-II,P,0.0-0.0-16.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,0,ELD452
346,BTP PART-II,P,0.0-0.0-16.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,0,ELD453
347,BTP PART-II,P,0.0-0.0-16.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,0,ELD454
348,BTP PART-II,P,0.0-0.0-16.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,0,ELD455
349,BTP PART-II,P,0.0-0.0-16.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,0,ELD456
350,BTP PART-II,P,0.0-0.0-16.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,1,ELD457
351,BTP PART-II,P,0.0-0.0-16.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,0,ELD458
352,BTP PART-II,P,0.0-0.0-16.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,100,0,ELD459
353,MINOR PROJECT,P,0.0-0.0-4.0,,DHANUK DOCTOR,srinivasanstuvan@ee.iitd.ac.in,,,,60,21,ELD780
354,MINOR PROJECT (EEA),P,0.0-0.0-6.0,,ONKAR ACHARYA,cwagle@ee.iitd.ac.in,,,,60,0,ELD800
355,MAJOR PROJECT PART II,P,0.0-0.0-24.0,,ONKAR ACHARYA,cwagle@ee.iitd.ac.in,,,,60,4,ELD802
356,MINOR PROJECT (COMMUNICATION E,P,0.0-0.0-6.0,,HRIDAAN JHA,yuvraj-sahota@ee.iitd.ac.in,,,,60,1,ELD810
357,MAJOR PROJECT PART-I (COMMUNIC,P,0.0-0.0-12.0,,HRIDAAN JHA,yuvraj-sahota@ee.iitd.ac.in,,,,60,0,ELD811
358,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,HRIDAAN JHA,yuvraj-sahota@ee.iitd.ac.in,,,,60,11,ELD812
359,MAJOR PROJECT PART-I (INTEGRAT,P,0.0-0.0-12.0,,HRIDAAN KAMDAR,singhmishti@ee.iitd.ac.in,,,,60,1,ELD831
360,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,HRIDAAN KAMDAR,singhmishti@ee.iitd.ac.in,,,,60,10,ELD832
361,MAJOR PROJECT PART-I,P,0.0-0.0-12.0,,CHARVI RANGANATHAN,rati41@ee.iitd.ac.in,,,,60,0,ELD851
362,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,CHARVI RANGANATHAN,rati41@ee.iitd.ac.in,,,,60,8,ELD852
363,MAJOR PROJECT PART-I,P,0.0-0.0-12.0,,SARA CHAD,eshani24@ee.iitd.ac.in,,,,60,3,ELD871
364,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,SARA CHAD,eshani24@ee.iitd.ac.in,,,,60,3,ELD872
365,MAJOR PROJECT PART-I,P,0.0-0.0-12.0,,DHANUK DOCTOR,srinivasanstuvan@ee.iitd.ac.in,,,,60,15,ELD880
366,MAJOR PROJECT PART II,P,0.0-0.0-24.0,,DHANUK DOCTOR,srinivasanstuvan@ee.iitd.ac.in,,,,60,8,ELD881
367,MS RESEARCH PROJECT,P,0.0-0.0-72.0,,JAYAN SASTRY,sonikabir@ee.iitd.ac.in,,,,60,20,ELD895
368,INTRO. TO ELECTRICAL ENGG.,E,3.0-0.0-2.0,,ISHAAN DUTTA,jhanvi83@ee.iitd.ac.in,TWF 10:00-11:00,,,400,455,ELL100
369,DIGITAL ELECTRONICS,B,3.0-0.0-3.0,,DHARMAJAN LOKE,danishaan@ee.iitd.ac.in,MTh 09:30-11:00,,,350,276,ELL201
370,SIGNALS AND SYSTEMS,D,3.0-1.0-0.0,,RHEA BADAMI,raunak36@ee.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,150,115,ELL205
371,ENGINEERING ELECROMAGNETICS,E,3.0-1.0-0.0,,RANBIR RAVAL,elakshisangha@ee.iitd.ac.in,TWF 10:00-11:00,MTThF 13:00-14:00,,150,92,ELL212
372,CONTROL ENGINEERING I,F,3.0-1.0-0.0,,ONKAR ACHARYA,cwagle@ee.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,150,129,ELL225
373,POWER ELECTR. & ENERGY DEVICES,A,3.0-0.0-0.0,,HRIDAAN KAMDAR,singhmishti@ee.iitd.ac.in,MTh 08:00-09:30,,,150,46,ELL231
374,ELECTRICAL & ELECTRONIC INSTR.,C,3.0-0.0-0.0,,VRITIKA LATA,aradhya30@ee.iitd.ac.in,TWF 08:00-09:00,,,130,119,ELL301
375,POWER ENGINEERING-I,F,3.0-1.0-0.0,,SARA CHAD,eshani24@ee.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,150,145,ELL303
376,DIGITAL SIGNAL PROCESSING,M,3.0-0.0-2.0,,HRIDAAN JHA,yuvraj-sahota@ee.iitd.ac.in,MTh 17:00-18:30,,,70,0,ELL319
377,ELECTRIC DRIVES,B,3.0-0.0-0.0,,VEER GOYAL,vidurraval@ee.iitd.ac.in,MTh 09:30-11:00,,,100,67,ELL332
378,EMBEDDED SYSTEMS,A,3.0-0.0-0.0,,STUVAN AURORA,kalaaarush@cbme.iitd.ac.in,MTh 08:00-09:30,,,160,123,ELL365
379,POWER SYSTEMS PROTECTION,E,3.0-0.0-0.0,,MISHA SAMRA,mshenoy@ee.iitd.ac.in,TWF 10:00-11:00,,,50,34,ELL400
380,COMPUTER COMMUNICATION,K,3.0-0.0-0.0,,ALISHA UPPAL,anya84@ee.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,100,12,ELL402
381,MACHINE INTELLIGENCE & LEARNING,J,3.0-0.0-2.0,,ABRAM BHARGAVA,misha96@ee.iitd.ac.in,MTW 12:00-13:00,,,65,66,ELL409
382,DIGITAL COMMUNICATIONS,F,3.0-0.0-2.0,,KEYA REDDY,arorasahil@ee.iitd.ac.in,TThF 11:00-12:00,,,120,4,ELL411
383,SPECIAL TOPICS IN COGNITIVE & INTELLIGENT SYSTEMS,M,3.0-0.0-0.0,,DHANUK DOCTOR,srinivasanstuvan@ee.iitd.ac.in,MTh 17:00-18:30,,,50,4,ELL457
384,OPTIMAL CONTROL THEORY,M,3.0-0.0-0.0,,TRISHA BHATNAGAR,fatehgupta@ee.iitd.ernet.in,MTh 17:00-18:30,,,60,23,ELL703
385,STOCHASTIC FILTERING AND IDENT,B,3.0-0.0-0.0,,LAKSHAY LALLA,kapte@ee.iitd.ac.in,MTh 09:30-11:00,,,60,20,ELL705
386,DIGITAL IMAGE PROCESSING,J,3.0-0.0-2.0,,SEHER APTE,nuppal@care.iitd.ernet.in,MTW 12:00-13:00,,,150,65,ELL715
387,OPTICAL COMMUNICATION SYSTEMS,A,3.0-0.0-0.0,,MANNAT SATHE,shanayasaxena@ee.iitd.ac.in,MTh 08:00-09:30,,,60,24,ELL717
388,DETECTION & ESTIMATION THEORY,B,3.0-0.0-0.0,,SHLOK WABLE,shamikchana@ee.iitd.ac.in,MTh 09:30-11:00,,,60,44,ELL719
389,ADVANCED DIGITAL SIGNAL PROCES,H,3.0-0.0-0.0,,RASHA CHEEMA,dbahri@ee.iitd.ac.in,M 11:00-12:00,,,60,14,ELL720
390,BROADBAND COMMUNICATION SYSTEM,F,3.0-0.0-0.0,,MEHUL KASHYAP,anahitarattan@ee.iitd.ac.in,TThF 11:00-12:00,,,90,64,ELL723
391,WIRELESS COMMUNICATIONS,M,3.0-0.0-0.0,,ALISHA UPPAL,anya84@ee.iitd.ac.in,MTh 17:00-18:30,,,60,12,ELL725
392,NANOPHOTONICS AND PLASMONICS,X,3.0-0.0-0.0,,VIDUR SATHE,seher95@ee.iitd.ac.in,,,,60,17,ELL726
393,I.C. TECHNOLOGY,C,3.0-0.0-0.0,,GOKUL HEGDE,srinivasmadhup@ee.iitd.ac.in,TWF 08:00-09:00,,,60,41,ELL730
394,MIXED SIGNAL CIRCUIT DESIGN,X,3.0-0.0-0.0,,MAMOOTY BUCH,beraneelofar@ee.iitd.ac.in,,,,60,27,ELL731
395,INTRODUCTION TO MEMS DESIGN,X,3.0-0.0-0.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,60,10,ELL742
396,ELECTRIC DRIVE SYSTEM,F,3.0-0.0-0.0,,CHARVI RANGANATHAN,rati41@ee.iitd.ac.in,TThF 11:00-12:00,,,60,18,ELL752
397,POWER ELECTRONIC CONVERTERS FO,X,3.0-0.0-0.0,,TARAN SAINI,vivaanbains@ee.iitd.ac.in,,,,60,11,ELL759
398,SWITCHED MODE POWER CONVERSION,M,3.0-0.0-0.0,,HRISHITA DUGAR,wasontaimur@ee.iitd.ac.in,MTh 17:00-18:30,,,60,16,ELL760
399,ELECTRICAL SYSTEMS FOR CONSTRUCTION INDUSTRIES,E,3.0-0.0-2.0,,ABRAM SAMRA,sacharnakul@ee.iitd.ac.in,TWF 10:00-11:00,,,60,23,ELL769
400,ADVANCED POWER SYSTEM OPTIMIZA,D,3.0-0.0-0.0,,BAIJU ZACHARIAH,pdara@ee.iitd.ac.in,TWF 09:00-10:00,,,60,16,ELL776
401,DYNAMIC MODELLING AND CONTROL,H,3.0-0.0-0.0,,VIDUR SONI,ymand@ee.iitd.ac.in,M 11:00-12:00,,,60,27,ELL778
402,OPERATING SYSTEMS,A,3.0-0.0-2.0,,JHANVI GROVER,ysalvi@ee.iitd.ac.in,MTh 08:00-09:30,,,60,28,ELL783
403,INTRODUCTION TO MACHINE LEARNI,C,3.0-0.0-0.0,,JHANVI GROVER,ysalvi@ee.iitd.ac.in,TWF 08:00-09:00,,,50,48,ELL784
404,NEURAL SYSTEMS AND LEARNING MA,J,3.0-0.0-2.0,,ABRAM BHARGAVA,misha96@ee.iitd.ac.in,MTW 12:00-13:00,,,20,7,ELL791
405,ADAPTIVE AND LEARNING CONTROL,AD,3.0-0.0-0.0,,RAGHAV SEM,bariavardaniya@ee.iitd.ac.in,TF 15:30-17:00,,,60,22,ELL802
406,MODEL REDUCTION IN CONTROL,A,3.0-0.0-0.0,,SEHER SACHDEVA,neelofar47@ee.iitd.ac.in,MTh 08:00-09:30,,,60,1,ELL803
407,NETWORKED AND MULTI-AGENT CONT,X,3.0-0.0-0.0,,ZOYA VIG,edass@ee.iitd.ac.in,,,,60,12,ELL805
408,WIRELESS OPTICAL COMMUNICATION,H,3.0-0.0-0.0,,JAYAN SEHGAL,reyansh34@ee.iitd.ac.in,M 11:00-12:00,,,60,28,ELL814
409,MIMO WIRELESS COMMUNICATIONS,E,3.0-0.0-0.0,,VIDUR SATHE,rashalata@ee.iitd.ac.in,TWF 10:00-11:00,,,60,20,ELL815
410,SELECTED TOPICS IN COMMUNICATI,X,3.0-0.0-0.0,,DARSHIT GODA,sumer17@ee.iitd.ac.in,,,,60,8,ELL821
411,SELECTED TOPICS IN COMMUNICATI,X,3.0-0.0-0.0,,DARSHIT BAL,ayeshakeer@ee.iitd.ac.in,,,,60,5,ELL822
412,SELECTED TOPICS IN INFORMATION PROCESSING-I,X,3.0-0.0-0.0,,LAKSHAY GARDE,suhanabalasubramanian@ee.iitd.ernet.in,,,,60,26,ELL823
413,SELECTED TOPICS ININFORMATION PROCESSING - II,X,3.0-0.0-0.0,,DARSHIT BATRA,jbarman@ee.iitd.ac.in,,,,60,13,ELL824
414,CMOS RF IC DESIGN,X,3.0-0.0-0.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,70,63,ELL833
415,DIGITAL CONTROL OF POWER ELECT,K,3.0-0.0-0.0,,STUVAN SARAF,bhardwajrati@ee.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,60,23,ELL850
416,COMPUTER AIDED DESIGN OF ELECT,D,3.0-0.0-0.0,,LAVANYA TARA,tarabatra@ee.iitd.ac.in,TWF 09:00-10:00,,,60,16,ELL851
417,RESTRUCTURED POWER SYSTEM,M,3.0-0.0-0.0,,JAYAN SASTRY,sonikabir@ee.iitd.ac.in,MTh 17:00-18:30,,,60,13,ELL870
418,SPECIAL TOPICS IN COMPUTERS 1,X,3.0-0.0-0.0,,DHANUK DOCTOR,srinivasanstuvan@ee.iitd.ac.in,,,,60,15,ELL880
419,ADVANCED MACHINE LEARNING,X,3.0-0.0-0.0,,SHAMIK D’ALIA,kiaradani@ee.iitd.ac.in,,,,70,69,ELL888
420,MOBILE COMPUTING,X,3.0-0.0-0.0,,SHLOK BAHRI,samaira90@ee.iitd.ac.in,,,,60,14,ELL896
421,ELECTROMECHANICS LABORATORY,P,0.0-0.0-3.0,,ABRAM SAMRA,sacharnakul@ee.iitd.ac.in,,,,150,131,ELP203
422,POWER ELECTRONICS LABORATORY,P,0.0-0.0-3.0,,VEER GOYAL,vidurraval@ee.iitd.ac.in,,,,140,150,ELP302
423,DESIGN AND SYSTEM LABORATORY,P,0.0-0.0-3.0,,STUVAN AURORA,kalaaarush@cbme.iitd.ac.in,,,,100,197,ELP305
424,COMMUNICATION ENGINEERING LAB.,D,0.0-0.0-2.0,,LAKSHAY GARDE,suhanabalasubramanian@ee.iitd.ernet.in,,,,220,85,ELP311
425,TELECOMMUNICATION NETWORKS LABORATORY,P,0.0-1.0-4.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,,,,60,12,ELP720
426,WIRELESS COMMUNICATION LABORAT,P,0.0-1.0-4.0,,RASHA CHEEMA,dbahri@ee.iitd.ac.in,,,,60,28,ELP725
427,PHYSICAL DESIGN LABORATORY,P,0.0-0.0-6.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,60,13,ELP736
428,ADVANCED CONTROL LABORATORY,P,0.0-0.0-4.0,,SEHER SACHDEVA,neelofar47@ee.iitd.ac.in,,,,60,14,ELP801
429,IEC LABORATORY-II,P,0.0-0.0-6.0,,ABRAM BHARGAVA,misha96@ee.iitd.ac.in,,,,60,11,ELP832
430,ELECTRICAL DRIVES LABORATORY,P,0.0-0.0-3.0,,LAVANYA TARA,tarabatra@ee.iitd.ac.in,,,,60,9,ELP852
431,DSP BASED CONTROL OF POWER ELE,P,0.0-0.0-3.0,,ISHAAN DUTTA,jhanvi83@ee.iitd.ac.in,,,,60,9,ELP853
432,POWER SYSTEM LAB 2,P,0.0-1.0-4.0,,VIDUR SONI,ymand@ee.iitd.ac.in,,,,60,15,ELP871
433,SEMINAR COURSE - I,P,0.0-0.0-2.0,,SEHER SACHDEVA,neelofar47@ee.iitd.ac.in,,,,100,101,ELQ301
434,INDEPENDENT STUDY (EE1),P,0.0-3.0-0.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,100,15,ELS310
435,INDEPENDENT STUDY (EE3),P,0.0-3.0-0.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,100,8,ELS330
436,INDEPENDENT STUDY,P,3.0-0.0-0.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,,,,60,1,ELS880
437,SPECIAL MODULE IN COMPUTERS,X,1.0-0.0-0.0,,JHANVI GROVER,ysalvi@ee.iitd.ac.in,,,,60,20,ELV780
438,SPECIAL MODULE IN INFORMATIONPROCESSING -I,X,1.0-0.0-0.0,,JHANVI GROVER,ysalvi@ee.iitd.ac.in,,,,25,21,ELV781
439,FIBER OPTICS AND OPTICAL COMMUNICATION LAB.II,P,0.0-0.0-6.0,,MANNAT SATHE,shanayasaxena@ee.iitd.ac.in,,,,60,22,JOP792
440,MINOR PROJECT,P,0.0-0.0-12.0,,ABRAM BHARGAVA,misha96@ee.iitd.ac.in,,,,60,0,JVD809
441,MAJOR PROJECT PART-I,P,0.0-0.0-24.0,,ABRAM BHARGAVA,misha96@ee.iitd.ac.in,,,,60,1,JVD811
442,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,ABRAM BHARGAVA,misha96@ee.iitd.ac.in,,,,60,7,JVD812
443,SEMINAR (CASE MATERIAL-BASED)MINOR PROJECT,X,0.0-0.0-6.0,,KAVYA CHOKSHI,sureshdivit@hss.iitd.ac.in,,,,60,6,HSD700
444,SOCIAL PSYCHOLOGICAL APPROACHES TO HEALTH AND WELLBEING,A,3.0-1.0-0.0,HU,JAYAN KARA,anvi35@hss.iitd.ac.in,MTh 08:00-09:30,,,46,53,HSL262
445,INTRODUCTION TO SCIENCE ANDTECHNOLOGY POLICY STUDI,X,1.0-0.0-1.0,,JIYA RAJAGOPAL,venkataramanvritika@sopp.iitd.ac.in,,,,30,12,HSL701
446,APPROACHES TO SCIENCE AND TECHNOLOGY POLICY STUDIES,X,1.5-0.0-0.0,,DHRUV LAL,zachariaadvika@sopp.iitd.ac.in,,,,9,10,HSL702
447,MACROECONOMICS,B,3.0-0.0-0.0,,MANIKYA DHAWAN,samrarati@hss.iitd.ac.in,MTh 09:30-11:00,,,60,12,HSL713
448,ADVANCED ECONOMETRICS,X,3.0-0.0-0.0,,JIVIN SINGHAL,saira49@hss.iitd.ac.in,,,,30,5,HSL719
449,WHAT IS A TEXT,X,3.0-0.0-0.0,,YASHVI WADHWA,jayesh70@hss.iitd.ac.in,,,,30,9,HSL731
450,CRITICAL READING IN PHILOSOPHICAL,X,3.0-0.0-0.0,,IVANA DHAWAN,gatiksingh@hss.iitd.ac.in,,,,30,5,HSL751
451,THE PSYCHOLOGY OF LEADERSHIP AND SOCIAL CHANGE,M,3.0-0.0-0.0,,JAYAN KARA,anvi35@hss.iitd.ac.in,MTh 17:00-18:30,,,30,8,HSL766
452,SOCIOLOGY OF INDIA,X,3.0-0.0-0.0,,NEYSA KARI,samihamander@hss.iitd.ac.in,,,,30,6,HSL772
453,RESEARCH WRITING,A,3.0-0.0-0.0,,NIRVI MANDER,mishti64@hss.iitd.ac.in,MTh 08:00-09:30,,,90,81,HSL800
454,RESEARCH WRITING,M,3.0-0.0-0.0,,NIRVI MANDER,mishti64@hss.iitd.ac.in,MTh 17:00-18:30,,,90,142,HSL800
455,MINIMALIST ARCHITECTURE OF GRAMMAR,X,3.0-0.0-0.0,,KANAV BASAK,krishnancharvi@hss.iitd.ac.in,,,,60,3,HSL841
456,POLITICAL PHILOSOPHY,AC,3.0-0.0-0.0,,SARA WAGLE,shalv86@hss.iitd.ac.in,TF 14:00-15:30,,,30,17,HSL852
457,ADVANCED TOPICS IN PHILOSOPHY,X,3.0-0.0-0.0,,NIRVI MANDER,mishti64@hss.iitd.ac.in,,,,60,12,HSL860
458,DATA ANALYSIS FOR PSYCHOLINGUISTICS USING R,X,2.0-0.0-0.0,,SHALV BHANDARI,hazelkar@hss.iitd.ac.in,,,,60,14,HSV748
459,INTRODUCTION TO RESEARCH METHODOLOGY,X,1.5-0.0-0.0,,JIYA RAJAGOPAL,venkataramanvritika@sopp.iitd.ac.in,,,,30,22,HSV781
460,INTRODUCTION TO ECONOMICS,A,3.0-1.0-0.0,HU,ALIA SANDAL,nrau@hss.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,100,101,HUL211
461,INTRODUCTION TO ECONOMICS,M,3.0-1.0-0.0,HU,NIRVI WALI,sampathsumer@hss.iitd.ac.in,MTh 17:00-18:30,,,100,95,HUL211
462,MICROECONOMICS,M,3.0-1.0-0.0,HU,MANIKYA DHAWAN,samrarati@hss.iitd.ac.in,MTh 17:00-18:30,,,100,99,HUL212
463,AN INTRODUCTION TO LITERATURE,J,3.0-1.0-0.0,HU,SIYA GOLLA,andravedika@hss.iitd.ac.in,MTW 12:00-13:00,,,99,102,HUL231
464,INDIAN FICTION IN ENGLISH,M,3.0-1.0-0.0,HU,ZAINA KEER,ryanlata@hss.iitd.ac.in,MTh 17:00-18:30,,,100,101,HUL239
465,FUNDAMENTALS OF LANGUAGE SCIENCES,A,3.0-1.0-0.0,HU,SHALV BHANDARI,hazelkar@hss.iitd.ac.in,MTh 08:00-09:30,,,300,301,HUL242
466,INTRODUCTION TO PSYCHOLOGY,A,3.0-1.0-0.0,HU,DHRUV BATH,sunderahana@hss.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,100,99,HUL261
467,POSITIVE PSYCHOLOGY,A,3.0-1.0-0.0,HU,SAHIL SANKARAN,aroraanaya@hss.iitd.ac.in,MTh 08:00-09:30,MTThF 13:00-14:00,,88,93,HUL267
468,INTRODUCTION TO SOCIOLOGY,M,3.0-1.0-0.0,HU,KAVYA CHOKSHI,sureshdivit@hss.iitd.ac.in,MTh 17:00-18:30,,,100,97,HUL271
469,RETHINKING THE INDIAN TRADITION,B,3.0-1.0-0.0,HU,NIRVI MANDER,mishti64@hss.iitd.ac.in,MTh 09:30-11:00,,,100,104,HUL274
470,SOCIAL SCIENCE APPROACHES TO DEVELOPMENT,M,3.0-1.0-0.0,HU,JIYA RAJAGOPAL,venkataramanvritika@sopp.iitd.ac.in,MTh 17:00-18:30,,,100,115,HUL286
471,SOCIAL SCIENCE APPROACHES TO DEVELOPMENT,B,3.0-1.0-0.0,HU,INDRAJIT BHANDARI,keya62@hss.iitd.ac.in,MTh 09:30-11:00,,,100,101,HUL286
472,FANTASY LITERATURE,H,3.0-0.0-0.0,HU,INDRANIL KRISH,shamikhanda@hss.iitd.ac.in,M 11:00-12:00,,,34,32,HUL307
473,ECONOMETRIC METHODS,M,3.0-0.0-0.0,HU,JIVIN SINGHAL,saira49@hss.iitd.ac.in,MTh 17:00-18:30,,,35,42,HUL315
474,INDIAN ECONOMIC PROBLEMS AND POLICIES,M,3.0-0.0-0.0,HU,ALIA SANDAL,nrau@hss.iitd.ac.in,MTh 17:00-18:30,,,35,44,HUL316
475,SELECTED TOPICS IN ECONOMICS,M,3.0-0.0-0.0,HU,SHAAN CHHABRA,chandaanahita@hss.iitd.ac.in,MTh 17:00-18:30,,,35,36,HUL320
476,INDIAN THEATRE,M,3.0-0.0-0.0,HU,SARA WAGLE,shalv86@hss.iitd.ac.in,MTh 17:00-18:30,,,29,28,HUL335
477,BUDDHISM ACROSS TIME AND PLACE,M,3.0-0.0-0.0,HU,EHSAAN VALA,darshitvasa@hss.iitd.ac.in,MTh 17:00-18:30,,,35,35,HUL356
478,SELECTED TOPICS IN PHILOSOPHY,A,3.0-0.0-0.0,HU,IVANA DHAWAN,gatiksingh@hss.iitd.ac.in,MTh 08:00-09:30,,,35,37,HUL360
479,ORGANIZATIONAL BEHAVIOUR,M,3.0-0.0-0.0,HU,MIRAYA BHARGAVA,jayan74@hss.iitd.ac.in,MTh 17:00-18:30,,,35,36,HUL362
480,SELECTED TOPICS IN PSYCHOLOGY,B,3.0-0.0-0.0,HU,MADHAV SAMI,pborde@hss.iitd.ac.in,MTh 09:30-11:00,,,35,42,HUL370
481,"SCIENCE, TECHNOLOGY AND SOCIETY",A,3.0-0.0-0.0,HU,SHAMIK KANT,deshpandemannat@hss.iitd.ac.in,MTh 08:00-09:30,,,34,37,HUL371
482,"SCIENCE, TECHNOLOGY AND SOCIETY",M,3.0-0.0-0.0,HU,DHRUV LAL,zachariaadvika@sopp.iitd.ac.in,MTh 17:00-18:30,,,30,33,HUL371
483,THE SOCIOLOGY OF RELIGION,J,3.0-0.0-0.0,HU,ARNAV DYAL,parisachdeva@hss.iitd.ac.in,MTW 12:00-13:00,,,35,35,HUL375
484,POLITICAL ECOLOGY OF WATER,M,3.0-0.0-0.0,HU,ABRAM KADE,bahlmisha@hss.iitd.ac.in,MTh 17:00-18:30,,,35,36,HUL376
485,INDUSTRY AND WORK CULTURE UNDER GLOBALIZATION,H,3.0-0.0-0.0,HU,RENEE BATRA,jiyasaini@hss.iitd.ac.in,M 11:00-12:00,,,35,35,HUL378
486,SELECTED TOPICS IN SOCIOLOGY,J,3.0-0.0-0.0,HU,NEYSA KARI,samihamander@hss.iitd.ac.in,MTW 12:00-13:00,,,35,36,HUL380
487,"MIND, MACHINES AND LANGUAGE",M,3.0-0.0-0.0,HU,MADHAV SAMI,pborde@hss.iitd.ac.in,MTh 17:00-18:30,,,33,32,HUL381
488,"MIND, MACHINES AND LANGUAGE",A,3.0-0.0-0.0,HU,SAKSHAM WAGLE,shankerakarsh@hss.iitd.ac.in,MTh 08:00-09:30,,,35,35,HUL381
489,"LANGUAGE ACQUISITION, TEACHING AND ASSESSMENT",B,3.0-0.0-0.0,,VAIBHAV BORA,sarmarhea@hss.iitd.ac.in,MTh 09:30-11:00,,,30,3,HUL743
490,COGNITIVE PSYCHOLOGY,J,3.0-0.0-0.0,,DHRUV BATH,sunderahana@hss.iitd.ac.in,MTW 12:00-13:00,,,30,17,HUL763
491,THE PHILOSOPHY OF LANGUAGE,X,3.0-0.0-0.0,,ZAINA KEER,ryanlata@hss.iitd.ac.in,,,,30,7,HUL843
