S.No,Course Name,Slot Name,Units,Type,Instructor,Instructor Email,Lecture Time,Tutorial Time,Practical Time,Vacancy,Current Strength,Course Code
328,DATA STRUCTURES AND ALGORITHMS,F,3.0-0.0-4.0,,ARMAAN GULATI,priyanshmaster@cse.iitd.ac.in,TThF 11:00-12:00,,,180,373,COL106
329,DISCRETE MATHEMATICAL STRUCTUR,B,3.0-1.0-0.0,,VEDIKA JANI,hayreanya@cse.iitd.ac.in,MTh 09:30-11:00,,,125,121,COL202
330,DIGITAL LOGIC & SYSTEM DESIGN,E,3.0-0.0-4.0,,GOKUL WABLE,tdhaliwal@cse.iitd.ac.in,TWF 10:00-11:00,,,120,123,COL215
331,PRINCIPLES OF ARTIFICIAL INT.,F,3.0-0.0-2.0,,ROHAN ZACHARIA,jivin80@cse.iitd.ac.in,TThF 11:00-12:00,,,120,146,COL333
332,COMPUTER NETWORKS,D,3.0-0.0-2.0,,JHANVI SANT,bhamini44@cse.iitd.ac.in,TWF 09:00-10:00,,,125,124,COL334
333,MACHINE LEARNING,J,3.0-0.0-2.0,,ONKAR SAGAR,rborde@cse.iitd.ac.in,MTF 12:00-13:00,,,180,146,COL341
334,ANALYSIS & DESIGN OF ALGORITHMS,E,3.0-1.0-0.0,,TAIMUR DHINGRA,taramann@cse.iitd.ac.in,TWF 10:00-11:00,MTThF 13:00-14:00,,150,152,COL351
335,ARTIFICIAL INTELLIGENCE,F,3.0-0.0-2.0,,ROHAN ZACHARIA,jivin80@cse.iitd.ac.in,TThF 11:00-12:00,,,20,11,COL671
336,COMPUTER NETWORKS,D,3.0-0.0-2.0,,JHANVI SANT,bhamini44@cse.iitd.ac.in,TWF 09:00-10:00,,,20,12,COL672
337,ADVANCED DATA STRUCTURES,A,3.0-0.0-2.0,,SUMER SAMPATH,nakulhayre@cse.iitd.ernet.in,MTh 08:00-09:30,,,60,39,COL702
338,LOGIC FOR COMPUTER SCIENCE,B,3.0-0.0-2.0,,SAMIHA KAUR,randhawastuvan@cse.iitd.ac.in,MTh 09:30-11:00,,,70,48,COL703
339,ARCH. OF HIGH PERF. COMPUTERS,C,3.0-0.0-2.0,,FARHAN BANDI,aptevihaan@cse.iitd.ac.in,TWF 08:00-09:00,,,60,8,COL718
340,SYNTHESIS OF DIGITAL SYSTEMS,B,3.0-0.0-2.0,,LAKSHIT HANDA,heergolla@cse.iitd.ac.in,MTh 09:30-11:00,,,30,7,COL719
341,PARALLEL PROGRAMMING,AD,3.0-0.0-2.0,,ADVIKA RANGANATHAN,lchaudhari@cse.iitd.ac.in,TF 15:30-17:00,,,30,23,COL730
342,CLOUD COMPUTING TECHNO. FUNDA.,H,3.0-0.0-2.0,,VARDANIYA SAWHNEY,navyashenoy@cse.iitd.ac.in,M 11:00-12:00,,,90,75,COL733
343,DATA MINING,AB,3.0-0.0-2.0,,ARNAV GOYAL,tejassaxena@cse.iitd.ac.in,MTh 15:30-17:00,,,60,53,COL761
344,INTRO. TO LOGIC & FUNCT. PROG.,B,3.0-0.0-2.0,,VIDUR CHAUHAN,baladhanush@cse.iitd.ac.in,MTh 09:30-11:00,,,60,31,COL765
345,COMPUTER VISION,J,3.0-0.0-2.0,,SAIRA TATA,zarasoman@cse.iitd.ac.in,MTF 12:00-13:00,,,100,82,COL780
346,DIGITAL IMAGE ANALYSIS,AC,3.0-0.0-3.0,,RITVIK HARI,ela49@cse.iitd.ac.in,TF 14:00-15:30,,,80,48,COL783
347,ADV. TOPICS IN EMBEDDED COMP.,H,3.0-0.0-0.0,,ADVIKA RANGANATHAN,lchaudhari@cse.iitd.ac.in,M 11:00-12:00,,,30,6,COL788
348,SPL. TOPICS IN ARTIFICIAL INT.,AA,3.0-0.0-0.0,,SAMARTH KHURANA,kimayakibe@cse.iitd.ac.in,MTh 14:00-15:30,,,40,19,COL864
349,SPECIAL TOPICS IN COMPUTER AP.,AB,3.0-0.0-0.0,,MOHANLAL VIG,usavant@cse.iitd.ac.in,MTh 15:30-17:00,,,30,29,COL865
350,SPL. TOPICS IN DATABASE SYST.,AC,3.0-0.0-0.0,,JAYESH GOKHALE,tvarkey@cse.iitd.ac.in,TF 14:00-15:30,,,30,3,COL868
351,SPL. TOPICS IN MACHINE LEARNI.,AD,3.0-0.0-0.0,,EHSAAN SATHE,goyalarnav@cse.iitd.ac.in,TF 15:30-17:00,,,30,39,COL870
352,SP. TOP. IN PROG. LAN. & COMP.,X,3.0-0.0-0.0,,PIHU BISWAS,kulkarnidrishya@cse.iitd.ac.in,,,,60,0,COL871
353,INTRODUCTION TO COMP.SC. & ENG,X,0.0-0.0-2.0,,JAYESH GOKHALE,tvarkey@cse.iitd.ac.in,,,,150,118,CON101
354,SOFTWARE SYSTEMS LABORATORY,P,0.0-0.0-6.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,,,,50,32,COP701
355,DIGITAL SYSTEM DESIGN LABORATORY,P,0.0-0.0-6.0,,NIRVAAN DEY,jhadhanush@cse.iitd.ac.in,,,,60,8,COP745
356,PROCESSOR DESIGN LAB,P,0.0-0.0-8.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,,,,15,6,COP820
357,SEMINAR COURSE - I,P,0.0-0.0-2.0,,ADVIKA RANGANATHAN,lchaudhari@cse.iitd.ac.in,,,,40,37,COQ301
358,SEMINAR COURSE - II,P,0.0-0.0-2.0,,SAIRA TATA,zarasoman@cse.iitd.ac.in,,,,40,35,COQ302
359,SEMINAR COURSE - III,P,0.0-0.0-2.0,,EHSAAN SATHE,goyalarnav@cse.iitd.ac.in,,,,40,38,COQ303
360,SEMINAR COURSE - IV,P,0.0-0.0-2.0,,MOHANLAL VIG,usavant@cse.iitd.ac.in,,,,40,38,COQ304
361,INDEPENDENT STUDY (CS),P,0.0-3.0-0.0,,SAMARTH KHURANA,kimayakibe@cse.iitd.ac.in,,,,40,5,COS310
362,INDEPENDENT STUDY,P,0.0-3.0-0.0,,SAMARTH KHURANA,kimayakibe@cse.iitd.ac.in,,,,40,3,COS799
363,SUMMER INTERNSHIP - I,P,0.0-0.0-4.0,,ARNAV GOYAL,tejassaxena@cse.iitd.ac.in,,,,150,0,COT200
364,SPECIAL MODULE IN MACHINE LEA.,P,1.0-0.0-0.0,,SAMIHA KAUR,randhawastuvan@cse.iitd.ac.in,,,,30,13,COV878
365,SPECIAL MODULE IN SOFTWARE SY.,P,1.0-0.0-0.0,,FATEH DARA,aniruddh47@cse.iitd.ac.in,,,,30,0,COV882
366,SPECIAL MODULE IN COMPUTER AP.,P,1.0-0.0-0.0,,SAMIHA KAUR,randhawastuvan@cse.iitd.ac.in,,,,30,5,COV885
367,DESIGN PROJECT,P,1.0-0.0-6.0,,NEHMAT MAMMEN,abramsubramaniam@design.iitd.ac.in,,,,30,3,DSD799
368,DESIGN PROJECT -2,P,0.0-0.0-12.0,,NEHMAT MAMMEN,abramsubramaniam@design.iitd.ac.in,,,,20,20,DSD891
369,FRAMEWORK OF DESIGN,F,2.0-0.0-0.0,,HAZEL CHEEMA,danipari@design.iitd.ac.in,TThF 11:00-12:00,,,40,23,DSL710
370,ADV MAT PROCESSES & DIE DESIGN,J,2.0-0.0-2.0,,EVA RAJA,yasminkrishna@design.iitd.ac.in,MTF 12:00-13:00,,,40,25,DSL732
371,FORM AND AESTHETICS,D,2.0-0.0-2.0,,NEHMAT MAMMEN,abramsubramaniam@design.iitd.ac.in,TWF 09:00-10:00,,,40,27,DSL751
372,SPECIAL TOPICS IN DESIGN 1,P,3.0-0.0-0.0,,EVA RAJA,yasminkrishna@design.iitd.ac.in,,,,30,21,DSL810
373,DESIGN AND INNOVATION METHODS,AA,1.0-0.0-4.0,,PRANAY SATHE,gokulramanathan@design.iitd.ac.in,MTh 14:00-15:30,,,40,36,DSP721
374,COMMUNI. & PRESENTATION SKILLS,A,1.0-0.0-4.0,,ANVI BARIA,sumerbrar@design.iitd.ac.in,MTh 08:00-09:30,,,40,21,DSP731
375,SOCIAL IMMERSION,P,0.0-0.0-2.0,,NEHMAT MAMMEN,abramsubramaniam@design.iitd.ac.in,,,,40,20,DSR761
376,SUMMER INTERNSHIP,P,0.0-0.0-4.0,,NEHMAT MAMMEN,abramsubramaniam@design.iitd.ac.in,,,,60,19,DSR801
377,DESIGN FOR USER EXPERIENCE,B,3.0-0.0-0.0,,NEHMAT MAMMEN,abramsubramaniam@design.iitd.ac.in,MTh 09:30-11:00,,,25,26,DSR832
378,SPECIAL MODULES IN DESIGN,P,1.0-0.0-0.0,,ANVI BARIA,sumerbrar@design.iitd.ac.in,,,,40,23,DSV820
379,DOCTORAL THESIS,P,0.0-0.0-0.0,,NAYANTARA RAJU,ivanachopra@iitd.ac.in,,,,5000,2016,DTD899
380,COLLOQUIUM (EP),P,0.0-3.0-0.0,,RAGHAV SEM,bariavardaniya@ee.iitd.ac.in,,,,5,1,EEC420
381,MAJOR PROJECT PART 1 (EP),P,0.0-0.0-6.0,,RAGHAV SEM,bariavardaniya@ee.iitd.ac.in,,,,5,1,EED421
382,PRACTICAL TRAINING,P,0.0-0.0-0.0,,RAGHAV SEM,bariavardaniya@ee.iitd.ac.in,,,,5,1,EET420
383,B.TECH. PROJECT - I,P,0.0-0.0-6.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,140,86,ELD411
384,B.TECH. PROJECT - I,P,0.0-0.0-6.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,,,,50,45,ELD431
385,MAJOR PROJECT PART I,P,0.0-0.0-12.0,,ONKAR ACHARYA,cwagle@ee.iitd.ac.in,,,,50,13,ELD801
386,MAJOR PROJECT PART II,P,0.0-0.0-24.0,,ONKAR ACHARYA,cwagle@ee.iitd.ac.in,,,,50,0,ELD802
387,MAJOR PROJECT PART-I (COMMUNIC,P,0.0-0.0-12.0,,HRIDAAN JHA,yuvraj-sahota@ee.iitd.ac.in,,,,50,16,ELD811
388,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,HRIDAAN JHA,yuvraj-sahota@ee.iitd.ac.in,,,,50,0,ELD812
389,MAJOR PROJECT PART-I (INTEGRAT,P,0.0-0.0-12.0,,HRIDAAN KAMDAR,singhmishti@ee.iitd.ac.in,,,,50,10,ELD831
390,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,HRIDAAN KAMDAR,singhmishti@ee.iitd.ac.in,,,,50,1,ELD832
391,MAJOR PROJECT PART-I,P,0.0-0.0-12.0,,CHARVI RANGANATHAN,rati41@ee.iitd.ac.in,,,,50,6,ELD851
392,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,CHARVI RANGANATHAN,rati41@ee.iitd.ac.in,,,,50,0,ELD852
393,MAJOR PROJECT PART-I,P,0.0-0.0-12.0,,SARA CHAD,eshani24@ee.iitd.ac.in,,,,50,9,ELD871
394,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,SARA CHAD,eshani24@ee.iitd.ac.in,,,,50,0,ELD872
395,MAJOR PROJECT PART-I,P,0.0-0.0-12.0,,DHANUK DOCTOR,srinivasanstuvan@ee.iitd.ac.in,,,,50,10,ELD880
396,MAJOR PROJECT PART II,P,0.0-0.0-24.0,,DHANUK DOCTOR,srinivasanstuvan@ee.iitd.ac.in,,,,50,0,ELD881
397,MS RESEARCH PROJECT,P,0.0-0.0-72.0,,DHARMAJAN LOKE,danishaan@ee.iitd.ac.in,,,,50,13,ELD895
398,INTRO. TO ELECTRICAL ENGG.,E,3.0-0.0-2.0,,VIDUR SONI,ymand@ee.iitd.ac.in,TWF 10:00-11:00,,,500,560,ELL100
399,DIGITAL ELECTRONICS,A,3.0-0.0-3.0,,VIDUR SATHE,seher95@ee.iitd.ac.in,MTh 08:00-09:30,,,150,141,ELL201
400,CIRCUIT THEORY,B,3.0-1.0-0.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,MTh 09:30-11:00,,,150,163,ELL202
401,ELECTROMECHANICS,E,3.0-1.0-0.0,,VEER GOYAL,vidurraval@ee.iitd.ac.in,TWF 10:00-11:00,MTThF 13:00-14:00,,145,162,ELL203
402,SIGNALS AND SYSTEMS,D,3.0-1.0-0.0,,RASHA CHEEMA,dbahri@ee.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,200,223,ELL205
403,PHYSICAL ELECTRONICS,A,3.0-0.0-0.0,,ISHAAN JOSHI,kavyakhanna@ee.iitd.ac.in,MTh 08:00-09:30,,,100,16,ELL211
404,POWER ELECTRONICS,B,3.0-0.0-0.0,,CHARVI RANGANATHAN,rati41@ee.iitd.ac.in,MTh 09:30-11:00,,,140,135,ELL302
405,ANALOG ELECTRONIC CIRCUITS,F,3.0-1.0-3.0,,MAMOOTY BUCH,beraneelofar@ee.iitd.ac.in,TThF 11:00-12:00,MTThF 13:00-14:00,,140,133,ELL304
406,COMPUTER ARCHITECTURE,E,3.0-0.0-0.0,,PURAB SARRAF,nishithsidhu@cse.iitd.ac.in,TWF 10:00-11:00,,,200,194,ELL305
407,COMMUNICATION ENGINEERING,D,3.0-1.0-0.0,,DARSHIT GODA,sumer17@ee.iitd.ac.in,TWF 09:00-10:00,MTThF 14:00-15:00,,140,104,ELL311
408,MULTIVARIABLE CONTROL,F,3.0-0.0-0.0,,VRITIKA LATA,aradhya30@ee.iitd.ac.in,TThF 11:00-12:00,,,100,50,ELL333
409,POWER ENGINEERING-II,D,3.0-0.0-0.0,,SARA CHAD,eshani24@ee.iitd.ac.in,TWF 09:00-10:00,,,60,52,ELL363
410,MACHINE INTELLIGENCE & LEARNING,J,3.0-0.0-2.0,,DHANUK DOCTOR,srinivasanstuvan@ee.iitd.ac.in,MTF 12:00-13:00,,,0,112,ELL409
411,SPECIAL TOPICS IN COGNITIVE & INTELLIGENT SYSTEMS,J,3.0-0.0-0.0,,ABRAM BHARGAVA,misha96@ee.iitd.ac.in,MTF 12:00-13:00,,,45,4,ELL457
412,LINEAR SYSTEMS THEORY,A,3.0-0.0-0.0,,SEHER SACHDEVA,neelofar47@ee.iitd.ac.in,MTh 08:00-09:30,,,50,43,ELL700
413,MATHEMATICAL METHODS IN CONTRO,B,3.0-0.0-0.0,,RAGHAV SEM,bariavardaniya@ee.iitd.ac.in,MTh 09:30-11:00,,,60,47,ELL701
414,NONLINEAR SYSTEMS,AA,3.0-0.0-0.0,,ONKAR ACHARYA,cwagle@ee.iitd.ac.in,MTh 14:00-15:30,,,40,26,ELL702
415,SELECTED TOPICS IN SYSTEMS  AN,X,3.0-0.0-0.0,,ELA TAK,manjari12@ee.iitd.ac.in,,,,25,20,ELL708
416,CODING THEORY,E,3.0-0.0-0.0,,VIDUR SATHE,rashalata@ee.iitd.ac.in,TWF 10:00-11:00,,,50,15,ELL710
417,SIGNAL THEORY,A,3.0-0.0-0.0,,KEYA REDDY,arorasahil@ee.iitd.ac.in,MTh 08:00-09:30,,,100,69,ELL711
418,DIGITAL COMMUNICATIONS,J,3.0-0.0-0.0,,RHEA BADAMI,raunak36@ee.iitd.ac.in,MTF 12:00-13:00,,,100,65,ELL712
419,MICROWAVE THEORY AND TECHNIQUE,B,3.0-0.0-0.0,,JIVIN SARRAF,bhatiatejas@care.iitd.ac.in,MTh 09:30-11:00,,,50,25,ELL713
420,BASIC INFORMATION THEORY,X,3.0-0.0-0.0,,DARSHIT BATRA,jbarman@ee.iitd.ac.in,,,,50,23,ELL714
421,TELECOMMUNICATION SWITCHING AN,X,3.0-0.0-0.0,,ALISHA UPPAL,anya84@ee.iitd.ac.in,,,,50,7,ELL716
422,DIGITAL COMMUNICATION & INFORM,F,3.0-0.0-0.0,,MEHUL KASHYAP,anahitarattan@ee.iitd.ac.in,TThF 11:00-12:00,,,50,20,ELL727
423,OPTOELECTRONIC INSTRUMENTATION,H,3.0-0.0-0.0,,JAYAN SEHGAL,reyansh34@ee.iitd.ac.in,M 11:00-12:00,,,50,14,ELL728
424,MICRO AND NANOELECTRONICS,C,3.0-0.0-0.0,,GOKUL HEGDE,srinivasmadhup@ee.iitd.ac.in,TWF 08:00-09:00,,,75,49,ELL732
425,MOS VLSI DESIGN,F,3.0-0.0-0.0,,ZEESHAN DOCTOR,mwali@ee.iitd.ac.in,TThF 11:00-12:00,,,75,80,ELL734
426,ANALOG INTEGRATED CIRCUITS,D,3.0-0.0-0.0,,ESHANI BALAN,jhayer@ee.iitd.ac.in,TWF 09:00-10:00,,,70,58,ELL735
427,COMPACT MODELING OF SEMICONDUC,X,3.0-0.0-0.0,,DHARMAJAN LOKE,danishaan@ee.iitd.ac.in,,,,50,14,ELL740
428,NEUROMORPHIC ENGINEERING,X,3.0-0.0-0.0,,RANBIR RAVAL,elakshisangha@ee.iitd.ac.in,,,,75,25,ELL741
429,PHOTOVOLTAICS,AA,3.0-0.0-0.0,,HRIDAAN KAMDAR,singhmishti@ee.iitd.ac.in,MTh 14:00-15:30,,,50,8,ELL743
430,SEMICONDUCTOR MEMORY DESIGN,X,3.0-0.0-0.0,,ABRAM BHARGAVA,misha96@ee.iitd.ac.in,,,,50,23,ELL749
431,MODELLING OF ELECTRICAL MACHIN,K,3.0-0.0-0.0,,STUVAN SARAF,bhardwajrati@ee.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,50,49,ELL750
432,POWER ELECTRONIC CONVERTERS,M,3.0-0.0-0.0,,HRISHITA DUGAR,wasontaimur@ee.iitd.ac.in,MTh 17:00-18:30,,,75,66,ELL751
433,ELECTRIC VEHICLES,D,3.0-0.0-0.0,,LAVANYA TARA,tarabatra@ee.iitd.ac.in,TWF 09:00-10:00,,,50,35,ELL764
434,COMPUTER AIDED DESIGN OF POWER,AA,3.0-0.0-0.0,,ISHAAN DUTTA,jhanvi83@ee.iitd.ac.in,MTh 14:00-15:30,,,50,31,ELL768
435,POWER SYSTEM ANALYSIS,A,3.0-0.0-0.0,,JAYAN SASTRY,sonikabir@ee.iitd.ac.in,MTh 08:00-09:30,,,50,26,ELL770
436,ADVANCED POWER SYSTEM PROTECTI,E,3.0-0.0-0.0,,MISHA SAMRA,mshenoy@ee.iitd.ac.in,TWF 10:00-11:00,,,50,43,ELL771
437,POWER SYSTEM DYNAMICS,F,3.0-0.0-0.0,,SARA CHAD,eshani24@ee.iitd.ac.in,TThF 11:00-12:00,,,50,29,ELL775
438,MATHEMATICAL FOUNDATIONS OF CO,J,3.0-0.0-0.0,,ABRAM BHARGAVA,misha96@ee.iitd.ac.in,MTF 12:00-13:00,,,50,42,ELL780
439,SOFTWARE FUNDAMENTALS FOR COMP,C,3.0-0.0-0.0,,DHANUK DOCTOR,srinivasanstuvan@ee.iitd.ac.in,TWF 08:00-09:00,,,50,31,ELL781
440,COMPUTER ARCHITECTURE,A,3.0-0.0-0.0,,JHANVI GROVER,ysalvi@ee.iitd.ac.in,MTh 08:00-09:30,,,50,37,ELL782
441,INTRODUCTION TO MACHINE LEARNI,M,3.0-0.0-0.0,,SHAMIK D’ALIA,kiaradani@ee.iitd.ac.in,MTh 17:00-18:30,,,0,96,ELL784
442,COMPUTER COMMUNICATION NETWORK,K,3.0-0.0-0.0,,ALISHA UPPAL,anya84@ee.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,50,35,ELL785
443,MULTIMEDIA SYSTEMS,X,3.0-0.0-0.0,,LAKSHAY GARDE,suhanabalasubramanian@ee.iitd.ernet.in,,,,50,44,ELL786
444,EMBEDDED SYSTEMS AND APPLICATI,X,3.0-0.0-0.0,,STUVAN AURORA,kalaaarush@cbme.iitd.ac.in,,,,100,44,ELL787
445,COMPUTER VISION,X,3.0-0.0-0.0,,LAKSHAY GARDE,suhanabalasubramanian@ee.iitd.ernet.in,,,,50,18,ELL793
446,MODEL REDUCTION IN CONTROL,M,3.0-0.0-0.0,,TRISHA BHATNAGAR,fatehgupta@ee.iitd.ernet.in,MTh 17:00-18:30,,,50,11,ELL803
447,ROBUST CONTROL,AD,3.0-0.0-0.0,,ZOYA VIG,edass@ee.iitd.ac.in,TF 15:30-17:00,,,50,21,ELL804
448,TELECOMMUNICATION TECHNOLOGIES,M,3.0-0.0-0.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,MTh 17:00-18:30,,,50,0,ELL818
449,SELECTED TOPICS IN COMMUNICATI,X,3.0-0.0-0.0,,RATI KARI,ishitakade@ee.iitd.ac.in,,,,50,14,ELL821
450,SELECTED TOPICS IN INFORMATION PROCESSING-I,B,3.0-0.0-0.0,,UMANG BHAT,elaganesh@ee.iitd.ac.in,MTh 09:30-11:00,,,50,0,ELL823
451,SELECTED TOPICS ININFORMATION PROCESSING - II,X,3.0-0.0-0.0,,SAHIL TARA,nehmatsolanki@ee.iitd.ac.in,,,,60,23,ELL824
452,SELECTED TOPICS IN IEC-I,X,3.0-0.0-0.0,,HAZEL SARIN,abramgaba@ee.iitd.ac.in,,,,50,10,ELL832
453,HIGH POWER CONVERTERS,X,3.0-0.0-0.0,,ABRAM SAMRA,sacharnakul@ee.iitd.ac.in,,,,50,15,ELL855
454,SELECTED TOPICS IN POWER ELECT,X,3.0-0.0-0.0,,TARAN SAINI,vivaanbains@ee.iitd.ac.in,,,,50,14,ELL857
455,SPECIAL TOPICS IN COMPUTERS 1,A,3.0-0.0-0.0,,JHANVI GROVER,ysalvi@ee.iitd.ac.in,MTh 08:00-09:30,,,50,0,ELL880
456,COMPUTATIONAL NEUROSCIENCE,AD,3.0-0.0-0.0,,PRERAK BUTALA,walirati@ee.iitd.ac.in,TF 15:30-17:00,,,50,13,ELL890
457,INTRO. TO ELECTRICAL ENGG.,P,0.0-0.0-2.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,,,,140,95,ELN101
458,INTRO. ELEC.ENGG. POWER & AUTO.,P,0.0-0.0-2.0,,STUVAN SARAF,bhardwajrati@ee.iitd.ac.in,,,,60,51,ELN111
459,ELECTROMAGNETICS LABORATORY,P,0.0-0.0-3.0,,RANBIR RAVAL,elakshisangha@ee.iitd.ac.in,,,,140,83,ELP212
460,CONTROL ENGINEERING LABORATORY,P,0.0-0.0-3.0,,ONKAR ACHARYA,cwagle@ee.iitd.ac.in,,,,140,126,ELP225
461,POWER ENGINEERING LABORATORY,P,0.0-0.0-3.0,,SARA CHAD,eshani24@ee.iitd.ac.in,,,,140,132,ELP303
462,ELECTRIC DRIVES LABORATORY,P,0.0-0.0-3.0,,TARAN SAINI,vivaanbains@ee.iitd.ac.in,,,,140,47,ELP332
463,TELECOMMUNICATION SOFTWARE LAB,P,0.0-1.0-4.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,,,,50,23,ELP718
464,MICROWAVE LABORATORY,D,0.0-1.0-4.0,,RANIA BORDE,mammengatik@care.iitd.ac.in,,MTThF 14:00-15:00,,50,24,ELP719
465,SOFTWARE LAB,P,0.0-1.0-4.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,,,,50,11,ELP780
466,CONTROL SYSTEMS LABORATORY,P,0.0-0.0-2.0,,RAGHAV SEM,bariavardaniya@ee.iitd.ac.in,,,,50,21,ELP800
467,IEC LABORATORY-I,P,0.0-0.0-6.0,,ABRAM BHARGAVA,misha96@ee.iitd.ac.in,,,,50,21,ELP831
468,ELECTRICAL MACHINES LABORATORY,P,0.0-0.0-3.0,,LAVANYA TARA,tarabatra@ee.iitd.ac.in,,,,50,31,ELP850
469,POWER ELECTRONICS LABORATORY,P,0.0-0.0-3.0,,HRISHITA DUGAR,wasontaimur@ee.iitd.ac.in,,,,50,31,ELP851
470,POWER SYSTEM LAB 1,P,0.0-1.0-4.0,,JAYAN SASTRY,sonikabir@ee.iitd.ac.in,,,,50,18,ELP870
471,SEMINAR COURSE - I,P,0.0-0.0-2.0,,SEHER SACHDEVA,neelofar47@ee.iitd.ac.in,,,,52,54,ELQ301
472,INDEPENDENT STUDY (EE1),P,0.0-3.0-0.0,,RANBIR RAVAL,elakshisangha@ee.iitd.ac.in,,,,30,9,ELS310
473,INDEPENDENT STUDY (EE3),P,0.0-3.0-0.0,,RANBIR RAVAL,elakshisangha@ee.iitd.ac.in,,,,30,7,ELS330
474,SPECIAL MODULE IN COMPUTERS,X,1.0-0.0-0.0,,JHANVI GROVER,ysalvi@ee.iitd.ac.in,,,,30,14,ELV780
475,MAJOR PROJECT PART-I,P,0.0-0.0-24.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,60,10,JVD811
476,MAJOR PROJECT PART-II,P,0.0-0.0-24.0,,ELAKSHI GOLA,rattandevansh@ee.iitd.ac.in,,,,30,0,JVD812
477,SEMINAR (CASE MATERIAL-BASED)MINOR PROJECT,A,0.0-0.0-6.0,,SHAAN CHHABRA,chandaanahita@hss.iitd.ac.in,,,,150,3,HSD700
478,PERSPECTIVES ON ENVIRONMENT: IMPLICATION FOR POLICY,A,3.0-0.0-0.0,HU,JIYA RAJAGOPAL,venkataramanvritika@sopp.iitd.ac.in,MTh 08:00-09:30,,,35,26,HSL304
479,CODEX TO HYPERTEXT,A,3.0-0.0-0.0,HU,YASHVI WADHWA,jayesh70@hss.iitd.ac.in,MTh 08:00-09:30,,,35,12,HSL384
480,MICROECONOMICS,AA,3.0-0.0-0.0,,SHAAN CHHABRA,chandaanahita@hss.iitd.ac.in,MTh 14:00-15:30,,,30,5,HSL712
481,ADVANCED ECONOMETRICS,AA,3.0-0.0-0.0,,NIRVI WALI,sampathsumer@hss.iitd.ac.in,MTh 14:00-15:30,,,30,11,HSL719
482,TRANSFORMATIONAL THEORIES OF LANGUAGE,X,3.0-0.0-0.0,,KANAV BASAK,krishnancharvi@hss.iitd.ac.in,,,,30,2,HSL742
483,PSYCHOLINGUISTICS,X,3.0-0.0-0.0,,SHALV BHANDARI,hazelkar@hss.iitd.ac.in,,,,30,3,HSL745
484,PHONOLOGICAL MARKEDNESS,X,2.0-0.0-2.0,,VAIBHAV BORA,sarmarhea@hss.iitd.ac.in,,,,30,2,HSL746
485,THEORIES OF PSYCHOLOGY,X,3.0-0.0-0.0,,DHRUV BATH,sunderahana@hss.iitd.ac.in,,,,35,8,HSL761
486,PSYCHOLOGICAL INTERVENTIONS,B,3.0-0.0-0.0,,SAHIL SANKARAN,aroraanaya@hss.iitd.ac.in,MTh 09:30-11:00,,,30,6,HSL764
487,SOCIOLOGICAL THEORY,X,3.0-0.0-0.0,,ARNAV DYAL,parisachdeva@hss.iitd.ac.in,,,,30,13,HSL771
488,GENDER AND SOCIETY,B,3.0-0.0-0.0,,INDRAJIT BHANDARI,keya62@hss.iitd.ac.in,MTh 09:30-11:00,,,30,13,HSL779
489,RESEARCH WRITING,A,3.0-0.0-0.0,,NEYSA KARI,samihamander@hss.iitd.ac.in,MTh 08:00-09:30,,,160,139,HSL800
490,RESEARCH WRITING,M,3.0-0.0-0.0,,NEYSA KARI,samihamander@hss.iitd.ac.in,MTh 17:00-18:30,,,160,146,HSL800
491,RESEARCH WRITING,X,3.0-0.0-0.0,,NEYSA KARI,samihamander@hss.iitd.ac.in,,,,160,88,HSL800
492,LITERATURE AND THE CITY,AC,3.0-0.0-0.0,,SIYA GOLLA,andravedika@hss.iitd.ac.in,TF 14:00-15:30,,,30,8,HSL834
493,PERFORMANCE/ THEATRE: THEORY/ PRACTICE,B,3.0-0.0-0.0,,YASHVI WADHWA,jayesh70@hss.iitd.ac.in,MTh 09:30-11:00,,,30,0,HSL836
494,ADVANCED TOPICS IN LITERATURE,X,3.0-0.0-0.0,,NIRVI MANDER,mishti64@hss.iitd.ac.in,,,,30,17,HSL840
495,ADVANCED TOPICS IN LINGUISTICS,X,3.0-0.0-0.0,,SAKSHAM WAGLE,shankerakarsh@hss.iitd.ac.in,,,,30,4,HSL850
496,ADVANCED TOPICS IN PHILOSOPHY,X,3.0-0.0-0.0,,EHSAAN VALA,darshitvasa@hss.iitd.ac.in,,,,30,4,HSL860
